Feature ID	Taxon	Consensus
9ff05f7412ed7891e679df552dd5947e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_sp;sh__SH1765074.09FU	1.0
a0fed1a0e6c9adfa38357584a6d19431	Unassigned	1.0
a10d9960776ce24b34702f83f5f64663	Unassigned	1.0
a155e74ad1c852be999aa00a9aae8fc9	Unassigned	1.0
a15a5da70319c3f7461382b704cfb21a	Unassigned	1.0
a17098010fbf8bfbff56da740e1c85ac	Unassigned	1.0
a18bde9e4f03175690a12c1d63679139	Unassigned	1.0
a1964c701dd037585bf2a1e5d6cd72b3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp;sh__SH1873889.09FU	1.0
a1a798aa56cff8ec56a6d2fbe747ad1b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp;sh__SH1458568.09FU	1.0
a1cf7229c83c413869e4fd32e64ab3c0	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__GS23_fam_Incertae_sedis;g__GS23_gen_Incertae_sedis;s__GS23_sp;sh__SH1715959.09FU	1.0
a228eed911694d4bb463e48784052fee	Unassigned	1.0
a241c237d835e854a2fb6b3149c129cf	Unassigned	1.0
a24bea1fcc92bb489df44100d6b30315	Unassigned	1.0
a2726a806fba4f2194587642a8afd0c4	Unassigned	1.0
a2f491638020bfcb2fe5406d992b8918	Unassigned	1.0
a3293679b882f8ee3af17b3ab922156a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellales_fam_Incertae_sedis;g__Mycosphaerellales_gen_Incertae_sedis;s__Mycosphaerellales_sp;sh__SH1597475.09FU	1.0
a336ee1e4d2d6b33793407aebf6bd08c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__Cystolepiota_sp;sh__SH1997336.09FU	1.0
a344c617cdecbab41c183f2a6aa8ed41	Unassigned	1.0
a345c61324df1fa122e04903a1d77a35	Unassigned	1.0
a363d0025aafa8bce42e41918983a3d3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1819017.09FU	1.0
a3d332ee636e5524ae72174aa6502ae1	Unassigned	1.0
a427bfa0848ce56aff41b98f79fd0480	Unassigned	1.0
a49963906925e0c4554c5ff22bf48693	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp;sh__SH1919479.09FU	1.0
a4ec7abc1f58d91be5ea592642f91126	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_sp;sh__SH1510058.09FU	1.0
a571d08bf1e5eeb8c18da4655e349474	Unassigned	1.0
a57fa3986ca6a71f2b7f36b9e726d326	Unassigned	1.0
a585b6dae05b5e88d158c8869cc95ac2	Unassigned	1.0
a5adb3dd49b5125362e0bb446eabb029	Unassigned	1.0
a61764ceeaadc8d63d0873078dbf8610	Unassigned	1.0
a658c76b00ae96ceb50d25009079ff19	Unassigned	1.0
a6bb17739122c846f5134bf1e3759186	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH1442454.09FU	1.0
a75dc0b1617c903911b7b6c5f574d532	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp;sh__SH1687345.09FU	1.0
a7ae9dc0be8f733477d2c62c6b8e0b43	Unassigned	1.0
a84ed1f55bc241e6fa743b71c43f4726	Unassigned	1.0
a93c2e4c470cd854a042cf5b9ab1a7b6	Unassigned	1.0
a9597a752881af662037439ce97ac2f2	Unassigned	1.0
a97d2d14e6dc6c0882636dc3fc71f743	Unassigned	1.0
a9c8e48a5f19980602344421357860c3	Unassigned	1.0
a9e625331426a595b6ef9f901994c75d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Rossbeevera;s__Rossbeevera_sp;sh__SH1639932.09FU	1.0
aa12c92ff4f8626c4a38b257c1d8fa53	Unassigned	1.0
aa95e45cb6aa6fdf60ecc7663aa2c066	Unassigned	1.0
aacdf3500362545b9aec948f8f6dbe0e	Unassigned	1.0
aae67479f807f69bf92dec04d151339d	Unassigned	1.0
aae804ea38ec0701b7532c496ad9074e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_globuliformis;sh__SH1810800.09FU	1.0
ab4c05575f70672df5656aabd4668f72	Unassigned	1.0
ab5b2fc0fdddd74b24401f7fdcae1468	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_ellipsoidea;sh__SH1386200.09FU	1.0
aba2f28b7377af9c6d61ed0999076ca8	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp;sh__SH1814025.09FU	1.0
ac3ea590167bb227648d7c7a730fd905	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp;sh__SH1644711.09FU	1.0
ad41dc46b375f9ab7ead1e541f23b4bb	Unassigned	1.0
adf50d97eb7cc46c23877fac6c909eb9	Unassigned	1.0
ae3a412d982b9eb9d902af17442d1443	Unassigned	1.0
ae3cf5dcd24c0e4874ab5b4d37a0c9af	Unassigned	1.0
af4b53d4dc0cd0ca8dc1066c1ffe8571	Unassigned	1.0
af54b22f7ac42f00be13b0a42560b3c0	Unassigned	1.0
afeec3436235f37176fe1656c68e5d11	Unassigned	1.0
b0ea2057b330f16d1ee5cfece296a8c6	Unassigned	1.0
b2b9c38f40fdb6f9a9a765ea0135ce62	Unassigned	1.0
b3112e8438737b44658327c8e364e5e2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_candelabrum;sh__SH1567317.09FU	1.0
b39aa4cae061b3d2a0b1e1bd611891aa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp;sh__SH1597492.09FU	1.0
b40cc7a29ecc56eda85fd49fdbacc905	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp;sh__SH1645194.09FU	1.0
b41c1df647770cd7176a62e52ff010c3	Unassigned	1.0
b44a4e0eda5adcc5a3e2e4779db92190	Unassigned	1.0
b49064b16c69ac87e5051c0ba345494f	Unassigned	1.0
b4918fdf419ac76c5428a5f1c50485f3	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp;sh__SH2032729.09FU	1.0
b4da6c3964abe6515410ab90d5eaa92a	Unassigned	1.0
b4ebd1a3e8606c3ed178172c5e55dc6c	Unassigned	1.0
b5039b9409a9073908ef3fb4a7d908bc	Unassigned	1.0
b5188830d3b61ca6f99dbff1597fe728	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Rossbeevera;s__Rossbeevera_sp;sh__SH1639932.09FU	1.0
b56528a1afff4c269fb394058c4c811d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp;sh__SH1808994.09FU	1.0
b5a0e5cde8257869a185c0790b2af48a	Unassigned	1.0
b62386d8d85f08b84f176fd76888c2c5	Unassigned	1.0
b65f31daea61d429e25b2391dffe5aa0	Unassigned	1.0
b706ea982dda1f8d3dfd2de559a4b1ed	Unassigned	1.0
b73bf5f6c6496f564e3787862a8708a2	Unassigned	1.0
b757db93be27d853bac07ddb22efc0e9	Unassigned	1.0
b7932465e3e4745731b8c86add7a0e53	k__Cryptista;p__Katablepharidophyta;c__Katablepharidophyta_cls_Incertae_sedis;o__Katablepharidophyta_ord_Incertae_sedis;f__Katablepharidophyta_fam_Incertae_sedis;g__Katablepharidophyta_gen_Incertae_sedis;s__Katablepharidophyta_sp;sh__SH1691482.09FU	1.0
b7cc0220d7eb3083f5de06b6bad8ce4b	Unassigned	1.0
b85e160c816d50c486cfcfe84e1d8794	Unassigned	1.0
b8961f95e4e8b28496d5056be5e8e66b	Unassigned	1.0
b9625c61248aa285dde5df6ccbebfc6b	Unassigned	1.0
b9abc9ed0bf4c40b95deaf96154b530b	Unassigned	1.0
b9b5514fdbabcfb71a83da86c0ae1325	Unassigned	1.0
b9d32f86b2fc74f97e41d38c295e8ae2	Unassigned	1.0
b9d57ae4f714573865d57fa9d84b5b6e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria	0.642
ba0efac028010e5d00a7424c5b8f8329	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Trechisporales_fam_Incertae_sedis;g__Trechisporales_gen_Incertae_sedis;s__Trechisporales_sp;sh__SH2091024.09FU	1.0
ba17b98a2b38ac782bf60dd823b56e2c	Unassigned	1.0
baca98094040304f03d1cf060d8de9eb	Unassigned	1.0
baf82adbf4956d57abffd03f072a2457	Unassigned	1.0
bb2514d054c4b4d371f03227bc0a43ff	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Pleurotus;s__Pleurotus_ostreatus;sh__SH2065513.09FU	1.0
bb262bf3c3550b5671e2fdbeb3a9650c	Unassigned	1.0
bb3667847c3e585bf40fa3fd1f123249	Unassigned	1.0
bba77a34360445accd4dafe6c4aa9085	Unassigned	1.0
bcbc893e006a527fe03705fbd772ae8a	Unassigned	1.0
bcd319fe2fa01e4b69a970167fd1d720	Unassigned	1.0
bdb7e0b6350040df45c5c5398571cd27	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp;sh__SH1597358.09FU	1.0
bdb8e61b03722d8a83ab4570b1491129	Unassigned	1.0
be28991c5feeb7dc65caa90b39d278dc	Unassigned	1.0
be34acd8673b918195b05d21ef202a70	Unassigned	1.0
be73682851936347dafbb3162b8bd0da	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Cylindrosympodioides;s__Cylindrosympodioides_sp;sh__SH1520532.09FU	1.0
be94c66a088bb806879663cde878b2d2	Unassigned	1.0
bec7aa2c26fb47912cd8acfe9449fb5e	Unassigned	1.0
beeef3fde88db1cab3e5c992984b1342	Unassigned	1.0
bf4d033dea66775115a91588625db5b6	Unassigned	1.0
bf628c5439a755594fc6dba7bd3eb079	Unassigned	1.0
bfcad1053d5aed7e292c3235eda7b356	Unassigned	1.0
c0079d9e78e1fbde782ae50d5b2910ba	Unassigned	1.0
c0179392d25520f7bbeb7bfc63638884	Unassigned	1.0
c03547ef3482b6c6aae1edc10375ff61	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Pestalotiopsidaceae;g__Pestalotiopsis;s__Pestalotiopsis_rhododendri;sh__SH2015609.09FU	1.0
c062a9fac101d2c7bb0a398261392c33	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellales_fam_Incertae_sedis;g__Mycosphaerellales_gen_Incertae_sedis;s__Mycosphaerellales_sp;sh__SH1597475.09FU	1.0
c0b5ea21cfe2fcaf2ac4881f1a8bf40a	Unassigned	1.0
c0e932babe1d76e49132c4bfb32038ec	Unassigned	1.0
c1828d4feef3f63e91dc7b350f409292	Unassigned	1.0
c1c4250ff34b30193326a949ac4ce63a	Unassigned	1.0
c1ec17452499ed2b64657ec7850e96b2	Unassigned	1.0
c1ff36a6ebc3161cfb9bbe3f99effc8f	Unassigned	1.0
c2ed31a442de750b4eea8d73d982b587	Unassigned	1.0
c2ed81d909f89b76d63924901ce0ea4f	Unassigned	1.0
c43aabe7f1d31730bf2495beaa0c36f8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_globuliformis;sh__SH1810800.09FU	1.0
c49c4473883e992821ff90dd123244f5	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp;sh__SH2033285.09FU	1.0
c4c36682d632c355c1886753556f158a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp;sh__SH1597432.09FU	1.0
c5b5a597cd261fe39954562a5ce02e9b	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__GS23_fam_Incertae_sedis;g__GS23_gen_Incertae_sedis;s__GS23_sp;sh__SH1716038.09FU	1.0
c7a5248273e01d04ae3e1db617b2d1c5	Unassigned	1.0
c879eaefb07a637f892df4afddca1d65	Unassigned	1.0
c87d92360d7dd1a8d272f61c4cffbbcd	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_sp;sh__SH1392692.09FU	1.0
c87ff3287d770402ae860cefb841c2da	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania;s__Kazachstania_heterogenica;sh__SH1743215.09FU	1.0
c8bafaeb4d874ec73b4f11e434a1de82	Unassigned	1.0
c91b5bf38b11d59f6ea6983d01ca32f8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metapochonia;s__Metapochonia_bulbillosa;sh__SH1749302.09FU	1.0
c9983476ffbdaa28628f81f8169e36e1	Unassigned	1.0
c9eed1f2518559b1be104820b17390de	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	1.0
c9fbad2a266fd47ca4de9ce999c2f2b7	Unassigned	1.0
c9ff71867ba84aa5695de20bb0f51b82	Unassigned	1.0
ca12e95818370172e1f50d2c141f2f0c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Flammulina;s__Flammulina_filiformis;sh__SH1666851.09FU	1.0
ca3841272d404d847c7a5fd42284f6cb	Unassigned	1.0
cafe176584b982d99662707e03587b63	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH1373040.09FU	1.0
cbb0aad407e5c03bc5708dab80c16296	Unassigned	1.0
cc3af7f06f71097412bce388966fa3cf	Unassigned	1.0
cc6d4e26623df2f9d6c96bdf41c05d57	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_sp;sh__SH1555897.09FU	1.0
cccdcb3cf9e93b2f21a52a904b823563	Unassigned	1.0
cd56686b42428a63ce54323c4e668743	Unassigned	1.0
cdc1129b12404c8146a044df064f81b4	Unassigned	1.0
ce36e25da5cdd50f299430c1ad73aaac	Unassigned	1.0
ce572b4fbfee88fe22ea9ff7f6dadd24	Unassigned	1.0
ceb4813bb1a7410bfddc7e3736a427c4	Unassigned	1.0
cef2fe02c9c3eafc34d75210040b6603	Unassigned	1.0
cef4d92e168a2d17f97c6ab33ae96d2d	k__Fungi	1.0
d00f130478d20e59b6af9eea82c031fe	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH1526103.09FU	1.0
d053af6f02d49e639e9efdabc697d358	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp;sh__SH1572013.09FU	1.0
d06adebb73264742ec34686d59d917d9	Unassigned	1.0
d09f0eaa9ea638f2e352fba1ed700cb8	Unassigned	1.0
d0c62ca7a372ccca8aedf74bef9025df	Unassigned	1.0
d0f293e982d4e7dc239b499bb5c8da4c	Unassigned	1.0
d10601e28f879e104c0e6116ec829e8a	Unassigned	1.0
d14fd5ab9ec07d2866d05690f21d25ca	Unassigned	1.0
d15bf2d3bf33fd1659e1133b1175ceb6	Unassigned	1.0
d176fbb009e1fbd81b428ce820fe170e	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp;sh__SH1907504.09FU	1.0
d181916aac67ec710b558dc271d7086b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_sp	0.75
d20fa26cef3f32f7f486625e4521cff6	Unassigned	1.0
d258cfd1494183e394ab5f555bf83a3b	Unassigned	1.0
d2598a6ca6d51b751d9e46be8c9d0c22	Unassigned	1.0
d27bc5fb3eaa36a4ae6114315e4604e0	Unassigned	1.0
d2c6210df7e708f0ca1d2acf1347be01	Unassigned	1.0
d2ed74f27ad8d4ae99d2bdc88b94683f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_sp;sh__SH2008803.09FU	1.0
d2f34ffd1dfdd80f026dec863500ae6c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Flammulina;s__Flammulina_filiformis;sh__SH1666851.09FU	1.0
d36e02ecc919a992f36144378180ff26	Unassigned	1.0
d406279e36d6be6f64e5f29d30c3db65	Unassigned	1.0
d429d62a26bf146bb0f60d258e1d4124	Unassigned	1.0
d477ea995d2e79aada2d02af82914fa5	Unassigned	1.0
d48ec5f2905e3d69b27e9db49cb33558	Unassigned	1.0
d4bd444256a8d25c791acd7bc4e68c5a	Unassigned	1.0
d4db0f991dbe3bce27725f190a765ac3	Unassigned	1.0
d4df878f35011932eaf6602561090a6c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Pleurotus;s__Pleurotus_ostreatus;sh__SH2065513.09FU	1.0
d4ede314bd264a4212ce108d62cbb094	Unassigned	1.0
d5722cfef4b0298b98a755eb9fc2c2fd	Unassigned	1.0
d590cf972d130eb4a9fa74844945dfda	Unassigned	1.0
d5a9d11b1e2d4b667fabc2162e6f9ca9	Unassigned	1.0
d64202a4286d78a2fae571fe83d3ce91	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_globuliformis;sh__SH1810800.09FU	1.0
d687dcb015dc057703af286b51660cd6	Unassigned	1.0
d6c31558c124df3a379c60da8ea6350b	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_ramanniana;sh__SH1392119.09FU	1.0
d7a1eb1e9aa3c9e0ed4c7e7ae651cf9a	k__Alveolata;p__Alveolata_phy_Incertae_sedis;c__Alveolata_cls_Incertae_sedis;o__Alveolata_ord_Incertae_sedis;f__Alveolata_fam_Incertae_sedis;g__Alveolata_gen_Incertae_sedis;s__Alveolata_sp;sh__SH1634575.09FU	1.0
d7e843a19065dbfdb153f6151f540a91	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Parapyrenochaetaceae;g__Parapyrenochaeta;s__Parapyrenochaeta_protearum;sh__SH2069788.09FU	1.0
d7efc65fc658b4be2407ce6131638595	Unassigned	1.0
d823b7d31538991c2a5b34b4f6e85ca7	Unassigned	1.0
d82d312460e490ed219cfd2eaa4bf35b	Unassigned	1.0
d8530a14f4c0f1867a95ed43f0932b0c	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH1591219.09FU	1.0
d85414fb3478e03335b10b52793857cc	Unassigned	1.0
d8783bc74250a8ee39a758d34e46e095	Unassigned	1.0
d8bc6d8f5e7b0d8703da688db97ba742	Unassigned	1.0
d91cf4e16a27d2a74877bdf3448f82b6	Unassigned	1.0
d9d16ef2a2bd325201a1963f59b1c427	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_ramanniana;sh__SH1392119.09FU	1.0
da25a79fe91c2b5b29ed0d9896d5d80e	Unassigned	1.0
da3d5423cec6e01ff39c6dc63ec8731b	Unassigned	1.0
db35681807672beb7c3269ad943720af	k__Viridiplantae;p__Bryophyta;c__Bryophyta_cls_Incertae_sedis;o__Bryophyta_ord_Incertae_sedis;f__Bryophyta_fam_Incertae_sedis;g__Bryophyta_gen_Incertae_sedis;s__Bryophyta_sp;sh__SH1577988.09FU	1.0
db771bbc2f0c747d6c57a23a94e46795	Unassigned	1.0
dbb0cfe14e3a2d857f2a04bfb28b3366	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	1.0
dc0d827d79132b61098bb45d8c1fe189	Unassigned	1.0
dc5fc175205b0fc4102d031751798e54	Unassigned	1.0
ddacce92eead72bc42417dcc1a564f51	Unassigned	1.0
de834cb8ecd13b4976d3cbba4633965b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH1379546.09FU	1.0
dea0b110ac0c5ad446516dfe01c40e23	Unassigned	1.0
def0edd8e79e3a8f9ef1a2edae3644fd	Unassigned	1.0
df1128aa7bb6c631a510bb6cb79b2d45	Unassigned	1.0
df33583a25125cbe385d3cd7a39f8399	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH1527138.09FU	1.0
df959443efc86a1dae18d161405fa697	Unassigned	1.0
dfc94ba4482cd6cf0fcab25a5718bdf9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_globuliformis;sh__SH1810800.09FU	1.0
dfdb3acfb550a45adbb0224ab0913747	Unassigned	1.0
e00652e45c88ec8f8fe5f58beda6d8ac	Unassigned	1.0
e081ed8737abdeed6b89edce7aad44e0	Unassigned	1.0
e098907d2b448ea93e4397d2c1c9722b	Unassigned	1.0
e161a1078fbdd327b46ac61d45a9445f	Unassigned	1.0
e24dfcaf4e37e526bc526e547dd1646e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_hjortstamiana;sh__SH1851138.09FU	1.0
e28ed3023adfd905877115e7daf23cfc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp;sh__SH1809338.09FU	1.0
e506860780b6968a4789501e81e774d2	Unassigned	1.0
e5162a408bdbb994f703cabdb86604c5	Unassigned	1.0
e5249be188e9d351b280bde156b140d8	Unassigned	1.0
e5249dca48c94e0988ba273cabc736a4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_sp	1.0
e53015ac3389a9e3c5f7e7e2c94c9049	Unassigned	1.0
e60d7734d4a8fcceef6b58a7155d43dc	Unassigned	1.0
e6194c02e80a989ee6af0bdef4f1e488	Unassigned	1.0
e6285662d47ccf3ee240e0a768addedb	Unassigned	1.0
e6a9031e6ad12cd472109bc4937363e6	Unassigned	1.0
e6acf3d2f097d6688f0153259e814871	Unassigned	1.0
e75dfd3bb6d21918d0886df4702e12cd	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Arachnopeziza;s__Arachnopeziza_sp;sh__SH2039855.09FU	1.0
e7947bdd7b157a5e1a831716fba88549	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Urostylida;f__Pseudourostylidae;g__Pseudourostyla;s__Pseudourostyla_sp;sh__SH1723319.09FU	1.0
e8ef31439f23be9e88eb9a4249719bcf	Unassigned	1.0
e92fcac7396614d264c7debd88650037	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_restrictum;sh__SH1946085.09FU	1.0
e952f844c3e2cd3fccfd2fa5577bb834	Unassigned	1.0
e956a54b95abe7ac192df6df54602439	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Sepedonium;s__Sepedonium_chalcipori;sh__SH2023890.09FU	1.0
e9920338140cfd81427af1d1de56fb5a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscyphaceae_gen_Incertae_sedis;s__Hyaloscyphaceae_sp;sh__SH1498780.09FU	1.0
e9d2f271eb5b36460273fe5d0e26da8a	Unassigned	1.0
e9e580a404e60ee5a2124f1c89fa5cf9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__Hysterangium_sp;sh__SH1584249.09FU	1.0
ea4e3e14073be4109b9f32cfef636866	Unassigned	1.0
ea508a5d1f6d853ab020f7624ed5fdf8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaetaceae_gen_Incertae_sedis;s__Coniochaetaceae_sp;sh__SH1659710.09FU	1.0
ea6ef177788b5311b3955f71ecbd929d	Unassigned	1.0
eb8b90ad6a74a97e0550c9df0e9bf982	Unassigned	1.0
ec0cd745b54e6527b955c2a3884b7760	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1760914.09FU	1.0
ec461ece25e4e4f4c3882b090eb14493	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Athelia;s__Athelia_sp;sh__SH1990100.09FU	1.0
