#id	length	GC	avg.qual	sample
m84073_231201_031203_s3/183703153/ccs	0	0.00	29.12	5C
m84073_231201_031203_s3/200414427/ccs	299	47.83	40.00	5C
m84073_231201_031203_s3/200414906/ccs	349	42.41	25.92	5C
m84073_231201_031203_s3/151981518/ccs	782	50.13	39.01	5C
m84073_231201_031203_s3/183899222/ccs	1396	43.34	40.00	5C
m84073_231201_031203_s3/195431440/ccs	0	0.00	40.00	5C
m84073_231201_031203_s3/152179188/ccs	476	53.36	40.00	5C
m84073_231201_031203_s3/184225660/ccs	508	60.83	40.00	5C
m84073_231201_031203_s3/140186798/ccs	1346	49.03	33.21	5C
m84073_231201_031203_s3/156767631/ccs	34	61.76	40.00	5C
m84073_231201_031203_s3/140646254/ccs	118	46.61	35.71	5C
m84073_231201_031203_s3/157291025/ccs	622	56.91	22.35	5C
m84073_231201_031203_s3/153031967/ccs	476	53.36	32.41	5C
m84073_231201_031203_s3/135009749/ccs	915	43.72	40.00	5C
m84073_231201_031203_s3/153228484/ccs	475	53.47	24.81	5C
m84073_231201_031203_s3/153292703/ccs	508	60.83	40.00	5C
m84073_231201_031203_s3/163057256/ccs	478	53.56	35.03	5C
m84073_231201_031203_s3/146148825/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/135400960/ccs	117	64.10	40.00	5C
m84073_231201_031203_s3/141299505/ccs	665	44.81	40.00	5C
m84073_231201_031203_s3/141299688/ccs	346	40.46	28.10	5C
m84073_231201_031203_s3/157946270/ccs	117	43.59	26.16	5C
m84073_231201_031203_s3/153687077/ccs	351	42.17	31.39	5C
m84073_231201_031203_s3/146672784/ccs	346	40.46	22.84	5C
m84073_231201_031203_s3/153884504/ccs	623	56.82	23.21	5C
m84073_231201_031203_s3/164171153/ccs	623	57.14	40.00	5C
m84073_231201_031203_s3/164236466/ccs	120	45.83	38.81	5C
m84073_231201_031203_s3/164236369/ccs	29	62.07	34.64	5C
m84073_231201_031203_s3/141956191/ccs	298	47.65	40.00	5C
m84073_231201_031203_s3/141956089/ccs	510	60.78	40.00	5C
m84073_231201_031203_s3/136189453/ccs	624	56.89	38.80	5C
m84073_231201_031203_s3/141956526/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/136319237/ccs	396	36.87	40.00	5C
m84073_231201_031203_s3/164500458/ccs	346	40.46	39.69	5C
m84073_231201_031203_s3/164631714/ccs	501	53.49	38.52	5C
m84073_231201_031203_s3/158864692/ccs	103	50.49	40.00	5C
m84073_231201_031203_s3/136648137/ccs	476	53.57	39.96	5C
m84073_231201_031203_s3/147593039/ccs	334	39.22	40.00	5C
m84073_231201_031203_s3/164893656/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/137107267/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/148180239/ccs	623	56.98	34.40	5C
m84073_231201_031203_s3/165353172/ccs	574	53.66	35.62	5C
m84073_231201_031203_s3/165418241/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/148248357/ccs	111	54.05	37.43	5C
m84073_231201_031203_s3/148311850/ccs	892	50.34	40.00	5C
m84073_231201_031203_s3/148443890/ccs	633	58.61	23.09	5C
m84073_231201_031203_s3/137434824/ccs	392	47.70	17.64	5C
m84073_231201_031203_s3/159717296/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/143330691/ccs	396	36.87	40.00	5C
m84073_231201_031203_s3/148772507/ccs	278	43.88	40.00	5C
m84073_231201_031203_s3/166400522/ccs	354	40.68	39.75	5C
m84073_231201_031203_s3/155849364/ccs	699	39.48	29.31	5C
m84073_231201_031203_s3/160305484/ccs	1067	52.67	23.07	5C
m84073_231201_031203_s3/166596887/ccs	623	57.14	39.98	5C
m84073_231201_031203_s3/156046259/ccs	354	40.40	40.00	5C
m84073_231201_031203_s3/156111934/ccs	1334	47.38	20.41	5C
m84073_231201_031203_s3/156241532/ccs	1068	41.48	40.00	5C
m84073_231201_031203_s3/156241100/ccs	1074	54.38	40.00	5C
m84073_231201_031203_s3/149821347/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/144249965/ccs	890	50.22	26.61	5C
m84073_231201_031203_s3/167056401/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/149950111/ccs	35	51.43	40.00	5C
m84073_231201_031203_s3/156439898/ccs	635	58.90	40.00	5C
m84073_231201_031203_s3/156569144/ccs	346	40.46	34.92	5C
m84073_231201_031203_s3/160831307/ccs	623	56.98	33.16	5C
m84073_231201_031203_s3/144511958/ccs	634	58.83	38.72	5C
m84073_231201_031203_s3/167382383/ccs	1069	41.44	39.92	5C
m84073_231201_031203_s3/150279461/ccs	1045	43.16	23.77	5C
m84073_231201_031203_s3/144840214/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/139204486/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/145036197/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/150541400/ccs	65	41.54	27.02	5C
m84073_231201_031203_s3/161484445/ccs	462	54.55	28.08	5C
m84073_231201_031203_s3/118230254/ccs	892	50.34	22.65	5C
m84073_231201_031203_s3/161551787/ccs	475	53.26	20.02	5C
m84073_231201_031203_s3/161617564/ccs	708	57.34	21.73	5C
m84073_231201_031203_s3/150803518/ccs	29	55.17	39.69	5C
m84073_231201_031203_s3/129175403/ccs	108	50.93	39.83	5C
m84073_231201_031203_s3/161878372/ccs	624	57.05	40.00	5C
m84073_231201_031203_s3/129177198/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/112201459/ccs	157	53.50	40.00	5C
m84073_231201_031203_s3/106763152/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/123015790/ccs	354	40.68	40.00	5C
m84073_231201_031203_s3/112203257/ccs	623	56.98	19.48	5C
m84073_231201_031203_s3/129503956/ccs	510	60.78	29.99	5C
m84073_231201_031203_s3/123276768/ccs	893	50.39	27.35	5C
m84073_231201_031203_s3/119084374/ccs	1084	40.22	39.99	5C
m84073_231201_031203_s3/123343115/ccs	622	56.91	23.18	5C
m84073_231201_031203_s3/123344473/ccs	635	58.90	40.00	5C
m84073_231201_031203_s3/112463144/ccs	1069	41.35	26.36	5C
m84073_231201_031203_s3/107222960/ccs	1214	52.64	40.00	5C
m84073_231201_031203_s3/129896446/ccs	887	50.51	21.29	5C
m84073_231201_031203_s3/119476680/ccs	94	52.13	31.84	5C
m84073_231201_031203_s3/112660778/ccs	519	54.14	23.82	5C
m84073_231201_031203_s3/107352939/ccs	697	39.89	40.00	5C
m84073_231201_031203_s3/119805554/ccs	349	42.41	30.85	5C
m84073_231201_031203_s3/119935497/ccs	636	60.53	39.86	5C
m84073_231201_031203_s3/101977968/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/113184850/ccs	349	42.41	39.53	5C
m84073_231201_031203_s3/130420457/ccs	316	54.43	24.87	5C
m84073_231201_031203_s3/130421758/ccs	603	52.74	39.97	5C
m84073_231201_031203_s3/120132141/ccs	23	47.83	29.02	5C
m84073_231201_031203_s3/124391586/ccs	896	49.89	28.53	5C
m84073_231201_031203_s3/108073392/ccs	108	54.63	40.00	5C
m84073_231201_031203_s3/130683894/ccs	665	35.19	27.06	5C
m84073_231201_031203_s3/124588662/ccs	892	50.34	40.00	5C
m84073_231201_031203_s3/113708643/ccs	1327	47.70	33.21	5C
m84073_231201_031203_s3/131011094/ccs	352	42.33	23.40	5C
m84073_231201_031203_s3/113839375/ccs	1154	57.89	31.78	5C
m84073_231201_031203_s3/131077085/ccs	330	41.21	39.62	5C
m84073_231201_031203_s3/103026841/ccs	1068	41.39	23.31	5C
m84073_231201_031203_s3/120853523/ccs	295	46.10	23.51	5C
m84073_231201_031203_s3/103222918/ccs	706	54.11	26.47	5C
m84073_231201_031203_s3/114300811/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/125440498/ccs	136	38.24	23.28	5C
m84073_231201_031203_s3/108860266/ccs	624	57.05	20.71	5C
m84073_231201_031203_s3/120984896/ccs	823	52.00	23.78	5C
m84073_231201_031203_s3/109252475/ccs	355	38.59	40.00	5C
m84073_231201_031203_s3/121181946/ccs	623	56.98	23.93	5C
m84073_231201_031203_s3/131929475/ccs	728	50.55	40.00	5C
m84073_231201_031203_s3/125897907/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/114694043/ccs	706	50.28	40.00	5C
m84073_231201_031203_s3/125965003/ccs	29	62.07	35.03	5C
m84073_231201_031203_s3/121573695/ccs	1069	41.44	21.41	5C
m84073_231201_031203_s3/132518715/ccs	157	53.50	40.00	5C
m84073_231201_031203_s3/121704633/ccs	899	46.16	24.57	5C
m84073_231201_031203_s3/121770667/ccs	92	55.43	40.00	5C
m84073_231201_031203_s3/115479202/ccs	511	60.86	19.15	5C
m84073_231201_031203_s3/122097626/ccs	452	50.66	40.00	5C
m84073_231201_031203_s3/127013508/ccs	512	60.74	24.73	5C
m84073_231201_031203_s3/127210306/ccs	117	64.10	22.99	5C
m84073_231201_031203_s3/133173752/ccs	350	42.57	17.48	5C
m84073_231201_031203_s3/122426520/ccs	354	40.68	40.00	5C
m84073_231201_031203_s3/122489984/ccs	892	50.34	24.75	5C
m84073_231201_031203_s3/127603095/ccs	619	51.21	40.00	5C
m84073_231201_031203_s3/116200028/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/111152158/ccs	295	45.42	39.73	5C
m84073_231201_031203_s3/105778466/ccs	268	38.81	18.98	5C
m84073_231201_031203_s3/133893162/ccs	554	38.99	22.32	5C
m84073_231201_031203_s3/116919452/ccs	950	38.84	40.00	5C
m84073_231201_031203_s3/116920442/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/111416898/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/106042395/ccs	349	39.83	30.87	5C
m84073_231201_031203_s3/84677363/ccs	706	54.82	22.23	5C
m84073_231201_031203_s3/78517876/ccs	1071	41.36	25.32	5C
m84073_231201_031203_s3/72816271/ccs	126	57.94	22.87	5C
m84073_231201_031203_s3/78646997/ccs	632	58.70	24.12	5C
m84073_231201_031203_s3/90246383/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/95687195/ccs	354	42.09	23.02	5C
m84073_231201_031203_s3/67769065/ccs	890	50.22	40.00	5C
m84073_231201_031203_s3/90312848/ccs	1072	41.32	32.44	5C
m84073_231201_031203_s3/67834247/ccs	631	56.74	25.35	5C
m84073_231201_031203_s3/78975230/ccs	891	49.94	36.51	5C
m84073_231201_031203_s3/79170564/ccs	346	40.46	27.15	5C
m84073_231201_031203_s3/85201137/ccs	213	43.19	22.14	5C
m84073_231201_031203_s3/68095591/ccs	346	40.46	29.51	5C
m84073_231201_031203_s3/79107871/ccs	622	57.07	40.00	5C
m84073_231201_031203_s3/96079955/ccs	892	50.34	40.00	5C
m84073_231201_031203_s3/73534698/ccs	178	39.89	24.80	5C
m84073_231201_031203_s3/90773082/ccs	1067	53.05	40.00	5C
m84073_231201_031203_s3/96605836/ccs	152	44.74	39.44	5C
m84073_231201_031203_s3/91034073/ccs	348	42.24	36.61	5C
m84073_231201_031203_s3/74321413/ccs	476	53.36	24.11	5C
m84073_231201_031203_s3/74386651/ccs	267	38.95	40.00	5C
m84073_231201_031203_s3/86314581/ccs	318	54.40	38.97	5C
m84073_231201_031203_s3/74518510/ccs	733	51.84	40.00	5C
m84073_231201_031203_s3/92016794/ccs	348	42.24	32.82	5C
m84073_231201_031203_s3/86643708/ccs	726	46.01	32.12	5C
m84073_231201_031203_s3/92345213/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/92475569/ccs	365	39.73	27.87	5C
m84073_231201_031203_s3/75043793/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/69603467/ccs	890	50.22	31.78	5C
m84073_231201_031203_s3/69669237/ccs	508	60.83	40.00	5C
m84073_231201_031203_s3/92607437/ccs	29	55.17	40.00	5C
m84073_231201_031203_s3/81204322/ccs	895	50.06	22.20	5C
m84073_231201_031203_s3/81268547/ccs	168	49.40	40.00	5C
m84073_231201_031203_s3/81269328/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/98047332/ccs	345	40.29	27.11	5C
m84073_231201_031203_s3/75304484/ccs	53	52.83	40.00	5C
m84073_231201_031203_s3/98177093/ccs	1025	45.56	35.07	5C
m84073_231201_031203_s3/98241641/ccs	1067	53.23	39.68	5C
m84073_231201_031203_s3/75436452/ccs	433	52.19	40.00	5C
m84073_231201_031203_s3/93196012/ccs	892	50.34	21.76	5C
m84073_231201_031203_s3/87627153/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/81794926/ccs	622	56.91	32.66	5C
m84073_231201_031203_s3/81859947/ccs	510	60.78	40.00	5C
m84073_231201_031203_s3/81925821/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/87822453/ccs	1205	52.12	40.00	5C
m84073_231201_031203_s3/98570578/ccs	623	56.98	39.98	5C
m84073_231201_031203_s3/93459872/ccs	350	42.57	35.92	5C
m84073_231201_031203_s3/93591237/ccs	346	40.17	23.02	5C
m84073_231201_031203_s3/82513548/ccs	626	58.47	19.73	5C
m84073_231201_031203_s3/82973999/ccs	354	40.40	28.13	5C
m84073_231201_031203_s3/77009376/ccs	1068	41.48	23.57	5C
m84073_231201_031203_s3/83299713/ccs	30	60.00	40.00	5C
m84073_231201_031203_s3/94638669/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/94770363/ccs	402	52.24	23.76	5C
m84073_231201_031203_s3/77794610/ccs	345	40.29	30.41	5C
m84073_231201_031203_s3/83825533/ccs	14	35.71	40.00	5C
m84073_231201_031203_s3/100012449/ccs	1070	41.40	24.26	5C
m84073_231201_031203_s3/100143123/ccs	96	39.58	40.00	5C
m84073_231201_031203_s3/78058232/ccs	1108	38.36	39.76	5C
m84073_231201_031203_s3/72355839/ccs	436	42.66	40.00	5C
m84073_231201_031203_s3/72355552/ccs	890	50.34	27.32	5C
m84073_231201_031203_s3/45029152/ccs	508	60.83	36.99	5C
m84073_231201_031203_s3/100274062/ccs	510	60.78	40.00	5C
m84073_231201_031203_s3/100274392/ccs	337	51.34	20.99	5C
m84073_231201_031203_s3/50597508/ccs	156	63.46	30.54	5C
m84073_231201_031203_s3/50597096/ccs	740	57.03	25.43	5C
m84073_231201_031203_s3/50599337/ccs	262	52.67	40.00	5C
m84073_231201_031203_s3/39129551/ccs	28	57.14	37.37	5C
m84073_231201_031203_s3/39195194/ccs	349	42.12	40.00	5C
m84073_231201_031203_s3/45486910/ccs	1213	52.93	40.00	5C
m84073_231201_031203_s3/45485778/ccs	706	54.67	20.71	5C
m84073_231201_031203_s3/61672752/ccs	520	60.19	27.12	5C
m84073_231201_031203_s3/45683636/ccs	563	46.54	39.86	5C
m84073_231201_031203_s3/33757095/ccs	131	41.98	40.00	5C
m84073_231201_031203_s3/62000499/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/46141907/ccs	593	54.47	22.09	5C
m84073_231201_031203_s3/40178981/ccs	34	38.24	17.46	5C
m84073_231201_031203_s3/51909986/ccs	621	57.00	19.80	5C
m84073_231201_031203_s3/46536100/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/52104309/ccs	623	56.98	38.78	5C
m84073_231201_031203_s3/40439781/ccs	626	57.35	20.65	5C
m84073_231201_031203_s3/52107025/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/52172153/ccs	893	50.17	36.03	5C
m84073_231201_031203_s3/40702089/ccs	54	44.44	19.95	5C
m84073_231201_031203_s3/52368445/ccs	298	47.65	31.03	5C
m84073_231201_031203_s3/52564467/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/58199810/ccs	711	57.67	23.02	5C
m84073_231201_031203_s3/35262621/ccs	163	36.20	40.00	5C
m84073_231201_031203_s3/41292231/ccs	29	62.07	24.25	5C
m84073_231201_031203_s3/41359105/ccs	339	47.79	40.00	5C
m84073_231201_031203_s3/47452274/ccs	908	50.33	40.00	5C
m84073_231201_031203_s3/35852314/ccs	892	50.34	38.42	5C
m84073_231201_031203_s3/64296249/ccs	157	53.50	22.42	5C
m84073_231201_031203_s3/53284530/ccs	53	52.83	40.00	5C
m84073_231201_031203_s3/64558739/ccs	30	60.00	38.66	5C
m84073_231201_031203_s3/36312445/ccs	477	53.67	37.73	5C
m84073_231201_031203_s3/64687174/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/59248103/ccs	318	54.40	40.00	5C
m84073_231201_031203_s3/53611848/ccs	289	44.64	40.00	5C
m84073_231201_031203_s3/36639429/ccs	669	53.81	39.99	5C
m84073_231201_031203_s3/48370699/ccs	623	57.14	40.00	5C
m84073_231201_031203_s3/65213931/ccs	440	59.09	24.23	5C
m84073_231201_031203_s3/65343729/ccs	1067	52.58	40.00	5C
m84073_231201_031203_s3/42866145/ccs	341	47.21	22.14	5C
m84073_231201_031203_s3/42930482/ccs	892	50.34	39.62	5C
m84073_231201_031203_s3/59774283/ccs	332	44.58	39.65	5C
m84073_231201_031203_s3/59840124/ccs	890	50.22	37.86	5C
m84073_231201_031203_s3/59905458/ccs	1069	41.44	23.91	5C
m84073_231201_031203_s3/65540230/ccs	163	53.99	20.60	5C
m84073_231201_031203_s3/49352252/ccs	0	0.00	20.60	5C
m84073_231201_031203_s3/65671010/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/60495018/ccs	892	50.34	39.99	5C
m84073_231201_031203_s3/60559468/ccs	346	40.17	24.09	5C
m84073_231201_031203_s3/66065429/ccs	1069	41.44	27.00	5C
m84073_231201_031203_s3/60755728/ccs	707	52.90	38.81	5C
m84073_231201_031203_s3/44045704/ccs	510	60.78	31.53	5C
m84073_231201_031203_s3/54990207/ccs	346	40.46	39.20	5C
m84073_231201_031203_s3/44306616/ccs	349	42.41	21.31	5C
m84073_231201_031203_s3/61017383/ccs	1068	53.09	40.00	5C
m84073_231201_031203_s3/55318185/ccs	1069	41.44	36.56	5C
m84073_231201_031203_s3/44700662/ccs	590	44.41	40.00	5C
m84073_231201_031203_s3/66785766/ccs	1068	41.48	22.49	5C
m84073_231201_031203_s3/66787025/ccs	451	52.77	21.12	5C
m84073_231201_031203_s3/257230921/ccs	1080	40.93	28.92	5C
m84073_231201_031203_s3/55841161/ccs	349	42.41	31.47	5C
m84073_231201_031203_s3/55905443/ccs	622	56.91	39.98	5C
m84073_231201_031203_s3/67048685/ccs	724	47.24	20.72	5C
m84073_231201_031203_s3/38736413/ccs	332	45.18	21.77	5C
m84073_231201_031203_s3/246286043/ccs	508	60.83	27.61	5C
m84073_231201_031203_s3/252053824/ccs	511	60.86	22.48	5C
m84073_231201_031203_s3/252119813/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/39128386/ccs	1072	41.32	33.59	5C
m84073_231201_031203_s3/263717442/ccs	394	59.14	40.00	5C
m84073_231201_031203_s3/258672796/ccs	1069	41.25	40.00	5C
m84073_231201_031203_s3/242942451/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/259720273/ccs	117	64.10	40.00	5C
m84073_231201_031203_s3/236522388/ccs	349	42.41	23.36	5C
m84073_231201_031203_s3/243403756/ccs	475	56.00	24.76	5C
m84073_231201_031203_s3/243532122/ccs	1069	41.53	21.77	5C
m84073_231201_031203_s3/237702124/ccs	346	40.46	25.24	5C
m84073_231201_031203_s3/254936001/ccs	348	40.52	20.92	5C
m84073_231201_031203_s3/254935287/ccs	355	40.56	22.48	5C
m84073_231201_031203_s3/266274254/ccs	899	62.29	25.73	5C
m84073_231201_031203_s3/244384787/ccs	1160	54.31	21.12	5C
m84073_231201_031203_s3/238224727/ccs	1206	50.17	25.84	5C
m84073_231201_031203_s3/244777742/ccs	346	40.46	22.63	5C
m84073_231201_031203_s3/250216983/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/250217609/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/238617550/ccs	563	46.54	34.72	5C
m84073_231201_031203_s3/238619584/ccs	354	40.40	40.00	5C
m84073_231201_031203_s3/261687547/ccs	349	42.41	35.96	5C
m84073_231201_031203_s3/256181370/ccs	1072	41.51	39.24	5C
m84073_231201_031203_s3/256312157/ccs	708	57.49	27.59	5C
m84073_231201_031203_s3/245891270/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/251068956/ccs	1111	40.68	27.31	5C
m84073_231201_031203_s3/251199867/ccs	34	38.24	18.29	5C
m84073_231201_031203_s3/251199941/ccs	73	45.21	27.30	5C
m84073_231201_031203_s3/240059360/ccs	524	60.31	40.00	5C
m84073_231201_031203_s3/240189851/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/28448002/ccs	320	54.37	40.00	5C
m84073_231201_031203_s3/22877594/ccs	623	56.82	39.87	5C
m84073_231201_031203_s3/17241118/ccs	1199	36.36	40.00	5C
m84073_231201_031203_s3/17305478/ccs	356	40.45	23.46	5C
m84073_231201_031203_s3/7277855/ccs	318	54.40	40.00	5C
m84073_231201_031203_s3/18222833/ccs	133	45.86	22.70	5C
m84073_231201_031203_s3/29758713/ccs	687	44.40	39.88	5C
m84073_231201_031203_s3/29823968/ccs	406	45.81	20.64	5C
m84073_231201_031203_s3/24187218/ccs	536	53.73	20.75	5C
m84073_231201_031203_s3/24317762/ccs	346	40.46	25.09	5C
m84073_231201_031203_s3/30216030/ccs	620	57.42	23.41	5C
m84073_231201_031203_s3/30283134/ccs	654	58.10	40.00	5C
m84073_231201_031203_s3/24712632/ccs	30	56.67	20.32	5C
m84073_231201_031203_s3/19534760/ccs	1076	41.26	28.41	5C
m84073_231201_031203_s3/25103527/ccs	1070	41.40	39.75	5C
m84073_231201_031203_s3/8983910/ccs	1197	36.34	22.19	5C
m84073_231201_031203_s3/25300149/ccs	716	56.15	34.01	5C
m84073_231201_031203_s3/19926911/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/31462740/ccs	711	38.96	37.14	5C
m84073_231201_031203_s3/25432830/ccs	622	56.91	38.80	5C
m84073_231201_031203_s3/31528157/ccs	603	54.39	25.05	5C
m84073_231201_031203_s3/31657326/ccs	152	49.34	40.00	5C
m84073_231201_031203_s3/25825958/ccs	725	47.03	40.00	5C
m84073_231201_031203_s3/20320366/ccs	333	44.44	23.93	5C
m84073_231201_031203_s3/25891238/ccs	510	60.78	30.29	5C
m84073_231201_031203_s3/26152040/ccs	623	56.98	29.54	5C
m84073_231201_031203_s3/32445958/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/26546625/ccs	892	50.34	20.63	5C
m84073_231201_031203_s3/26874377/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/15600744/ccs	1068	53.09	24.58	5C
m84073_231201_031203_s3/10358781/ccs	630	55.87	40.00	5C
m84073_231201_031203_s3/27528556/ccs	1067	41.42	23.49	5C
m84073_231201_031203_s3/27594378/ccs	1069	41.44	35.15	5C
m84073_231201_031203_s3/27594024/ccs	893	50.28	20.81	5C
m84073_231201_031203_s3/229313296/ccs	27	48.15	30.61	5C
m84073_231201_031203_s3/21959774/ccs	103	50.49	40.00	5C
m84073_231201_031203_s3/27725189/ccs	706	55.10	23.25	5C
m84073_231201_031203_s3/27791775/ccs	393	47.84	24.99	5C
m84073_231201_031203_s3/16256995/ccs	695	39.71	30.86	5C
m84073_231201_031203_s3/27921691/ccs	516	60.27	22.58	5C
m84073_231201_031203_s3/22285320/ccs	346	40.46	21.02	5C
m84073_231201_031203_s3/218104350/ccs	349	42.41	36.29	5C
m84073_231201_031203_s3/206964566/ccs	345	40.29	24.91	5C
m84073_231201_031203_s3/212601595/ccs	347	40.35	20.69	5C
m84073_231201_031203_s3/207226421/ccs	70	61.43	25.16	5C
m84073_231201_031203_s3/230361358/ccs	345	40.29	32.61	5C
m84073_231201_031203_s3/218958515/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/224791378/ccs	476	53.36	35.08	5C
m84073_231201_031203_s3/231342704/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/202377106/ccs	709	52.19	33.36	5C
m84073_231201_031203_s3/214303427/ccs	156	56.41	40.00	5C
m84073_231201_031203_s3/220136442/ccs	890	50.22	40.00	5C
m84073_231201_031203_s3/220267533/ccs	346	40.46	39.77	5C
m84073_231201_031203_s3/225511112/ccs	1069	41.25	40.00	5C
m84073_231201_031203_s3/202900150/ccs	157	53.50	40.00	5C
m84073_231201_031203_s3/215156725/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/209191684/ccs	30	60.00	16.59	5C
m84073_231201_031203_s3/209389637/ccs	706	54.53	40.00	5C
m84073_231201_031203_s3/209650551/ccs	890	50.22	40.00	5C
m84073_231201_031203_s3/226099928/ccs	106	71.70	21.56	5C
m84073_231201_031203_s3/226231170/ccs	475	53.26	21.86	5C
m84073_231201_031203_s3/221054550/ccs	1070	41.21	30.58	5C
m84073_231201_031203_s3/226297669/ccs	605	55.54	24.11	5C
m84073_231201_031203_s3/210176623/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/210241108/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/233441297/ccs	345	40.29	39.72	5C
m84073_231201_031203_s3/204146683/ccs	634	48.74	40.00	5C
m84073_231201_031203_s3/222038579/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/227018550/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/204474955/ccs	900	50.78	33.47	5C
m84073_231201_031203_s3/234095037/ccs	367	52.59	22.19	5C
m84073_231201_031203_s3/211028744/ccs	152	41.45	40.00	5C
m84073_231201_031203_s3/217187811/ccs	76	39.47	40.00	5C
m84073_231201_031203_s3/204801860/ccs	349	42.41	39.97	5C
m84073_231201_031203_s3/204999385/ccs	346	40.46	21.59	5C
m84073_231201_031203_s3/217515399/ccs	11	45.45	40.00	5C
m84073_231201_031203_s3/205194034/ccs	395	45.57	40.00	5C
m84073_231201_031203_s3/205390360/ccs	1195	50.38	25.20	5C
m84073_231201_031203_s3/44761747/ccs	478	53.56	30.09	5C
m84073_231201_031203_s3/44829333/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/228393758/ccs	779	54.69	22.72	5C
m84073_231201_031203_s3/45154794/ccs	700	52.57	24.66	5C
m84073_231201_031203_s3/39518894/ccs	262	51.53	34.77	5C
m84073_231201_031203_s3/39583928/ccs	318	54.72	40.00	5C
m84073_231201_031203_s3/62587269/ccs	614	52.93	20.55	5C
m84073_231201_031203_s3/46072976/ccs	892	50.34	30.99	5C
m84073_231201_031203_s3/39782070/ccs	354	40.40	28.96	5C
m84073_231201_031203_s3/52429937/ccs	890	50.00	21.54	5C
m84073_231201_031203_s3/64293754/ccs	1068	53.18	40.00	5C
m84073_231201_031203_s3/53020506/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/65078268/ccs	258	44.57	40.00	5C
m84073_231201_031203_s3/65080114/ccs	348	42.24	25.42	5C
m84073_231201_031203_s3/58656099/ccs	623	57.14	40.00	5C
m84073_231201_031203_s3/65342407/ccs	476	53.36	40.00	5C
m84073_231201_031203_s3/59115062/ccs	891	49.94	40.00	5C
m84073_231201_031203_s3/36438998/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/53938866/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/54067731/ccs	348	39.66	22.05	5C
m84073_231201_031203_s3/59901233/ccs	363	39.67	32.19	5C
m84073_231201_031203_s3/49021145/ccs	622	57.23	39.95	5C
m84073_231201_031203_s3/66324844/ccs	441	55.33	24.66	5C
m84073_231201_031203_s3/42926635/ccs	890	50.22	22.25	5C
m84073_231201_031203_s3/54462098/ccs	1214	52.64	39.34	5C
m84073_231201_031203_s3/66650543/ccs	157	53.50	29.89	5C
m84073_231201_031203_s3/36963451/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/66847628/ccs	516	60.47	20.00	5C
m84073_231201_031203_s3/66914584/ccs	1072	41.32	30.52	5C
