#id	length	GC	avg.qual	sample
m84073_231201_024147_s2/190579208/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/168364554/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/190581031/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/185141839/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/168428298/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/190581618/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/180095281/ccs	399	40.85	39.01	5E_control
m84073_231201_024147_s2/196084924/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/190644776/ccs	663	43.89	39.50	5E_control
m84073_231201_024147_s2/190644655/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180093815/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180095514/ccs	664	43.98	38.55	5E_control
m84073_231201_024147_s2/190645625/ccs	663	44.04	26.42	5E_control
m84073_231201_024147_s2/190581208/ccs	666	43.54	40.00	5E_control
m84073_231201_024147_s2/190644700/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/180095094/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180095482/ccs	482	48.55	39.83	5E_control
m84073_231201_024147_s2/196085664/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/168429580/ccs	661	43.87	40.00	5E_control
m84073_231201_024147_s2/196150288/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/168430261/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/168493221/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/168430143/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/168493553/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190646557/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190647022/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/190646942/ccs	482	48.55	39.98	5E_control
m84073_231201_024147_s2/185205979/ccs	482	48.13	28.92	5E_control
m84073_231201_024147_s2/180158627/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/185207639/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/185206438/ccs	666	43.84	34.76	5E_control
m84073_231201_024147_s2/185207191/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/196150621/ccs	665	43.91	39.88	5E_control
m84073_231201_024147_s2/196150886/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/180160605/ccs	399	40.85	39.98	5E_control
m84073_231201_024147_s2/180161359/ccs	482	48.34	35.12	5E_control
m84073_231201_024147_s2/180161431/ccs	483	48.24	39.98	5E_control
m84073_231201_024147_s2/185271370/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/190710963/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/190711187/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/168494825/ccs	665	43.76	27.45	5E_control
m84073_231201_024147_s2/168495605/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/168495423/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/185272738/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/168495153/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/196216315/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/185270654/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190711988/ccs	664	43.83	34.96	5E_control
m84073_231201_024147_s2/180225561/ccs	667	43.93	38.56	5E_control
m84073_231201_024147_s2/196217284/ccs	465	46.02	40.00	5E_control
m84073_231201_024147_s2/185273217/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/185336128/ccs	482	48.13	39.96	5E_control
m84073_231201_024147_s2/185336562/ccs	723	42.88	39.99	5E_control
m84073_231201_024147_s2/180226174/ccs	481	48.44	38.37	5E_control
m84073_231201_024147_s2/185273069/ccs	481	48.23	39.98	5E_control
m84073_231201_024147_s2/180226417/ccs	680	45.59	40.00	5E_control
m84073_231201_024147_s2/185273239/ccs	665	43.91	40.00	5E_control
m84073_231201_024147_s2/168560241/ccs	399	40.85	34.53	5E_control
m84073_231201_024147_s2/190776911/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180291742/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180290874/ccs	663	43.89	38.56	5E_control
m84073_231201_024147_s2/196280629/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/180291703/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180292033/ccs	665	43.76	39.88	5E_control
m84073_231201_024147_s2/180291032/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180291113/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180292181/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/190841141/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/190841007/ccs	664	43.83	40.00	5E_control
m84073_231201_024147_s2/185402328/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/185338811/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/185403648/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/190778247/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/190778307/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190841165/ccs	665	43.91	39.61	5E_control
m84073_231201_024147_s2/185404376/ccs	680	43.82	30.09	5E_control
m84073_231201_024147_s2/196282946/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190777886/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/168561637/ccs	484	48.35	39.83	5E_control
m84073_231201_024147_s2/168560925/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190841989/ccs	666	43.84	40.00	5E_control
m84073_231201_024147_s2/196282446/ccs	663	44.04	33.82	5E_control
m84073_231201_024147_s2/196282215/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/196282933/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/180356436/ccs	478	44.14	23.04	5E_control
m84073_231201_024147_s2/180292406/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/196346820/ccs	399	40.85	34.52	5E_control
m84073_231201_024147_s2/190843120/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/196346007/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/190842260/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180356016/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190842551/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/185467087/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/185468698/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190906644/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/185469129/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/185467954/ccs	662	43.96	36.00	5E_control
m84073_231201_024147_s2/185467614/ccs	665	43.76	39.99	5E_control
m84073_231201_024147_s2/185468945/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/196348239/ccs	663	43.89	39.86	5E_control
m84073_231201_024147_s2/196347718/ccs	665	43.91	32.36	5E_control
m84073_231201_024147_s2/168690135/ccs	662	43.96	39.46	5E_control
m84073_231201_024147_s2/168625860/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/190907029/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190908254/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/190908943/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180357247/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/180357839/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180357449/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/185598261/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/190907929/ccs	679	45.36	39.61	5E_control
m84073_231201_024147_s2/185535253/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/196412936/ccs	667	44.08	40.00	5E_control
m84073_231201_024147_s2/196413833/ccs	665	43.61	39.88	5E_control
m84073_231201_024147_s2/196413157/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/185599748/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/180421890/ccs	664	43.67	39.99	5E_control
m84073_231201_024147_s2/185600579/ccs	663	43.89	39.59	5E_control
m84073_231201_024147_s2/190972628/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/190973004/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/180423385/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/190973442/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/190972169/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/196414122/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/168690690/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/196414094/ccs	680	45.74	27.65	5E_control
m84073_231201_024147_s2/196477082/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/168691927/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/185664199/ccs	482	48.55	24.50	5E_control
m84073_231201_024147_s2/185665550/ccs	399	40.85	27.35	5E_control
m84073_231201_024147_s2/180487873/ccs	664	43.83	23.20	5E_control
m84073_231201_024147_s2/185665141/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/180488645/ccs	665	43.76	35.97	5E_control
m84073_231201_024147_s2/180487632/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180487571/ccs	477	48.43	20.48	5E_control
m84073_231201_024147_s2/196478613/ccs	667	43.78	40.00	5E_control
m84073_231201_024147_s2/185665237/ccs	665	43.61	39.86	5E_control
m84073_231201_024147_s2/168756116/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/196543164/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/196479913/ccs	483	48.24	39.98	5E_control
m84073_231201_024147_s2/185666478/ccs	482	48.34	29.42	5E_control
m84073_231201_024147_s2/168757318/ccs	524	44.27	40.00	5E_control
m84073_231201_024147_s2/196479156/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/196479262/ccs	663	44.04	39.88	5E_control
m84073_231201_024147_s2/196479508/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/196479042/ccs	666	43.69	39.99	5E_control
m84073_231201_024147_s2/185666262/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/180552520/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/180488972/ccs	481	48.02	39.98	5E_control
m84073_231201_024147_s2/180488923/ccs	665	43.61	39.88	5E_control
m84073_231201_024147_s2/180553121/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/185730096/ccs	666	43.69	40.00	5E_control
m84073_231201_024147_s2/168758198/ccs	665	43.61	39.88	5E_control
m84073_231201_024147_s2/180553521/ccs	663	44.04	39.59	5E_control
m84073_231201_024147_s2/185665698/ccs	663	43.89	26.42	5E_control
m84073_231201_024147_s2/191037692/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/168821615/ccs	482	48.55	38.50	5E_control
m84073_231201_024147_s2/185731454/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/168820982/ccs	399	40.85	28.14	5E_control
m84073_231201_024147_s2/168758105/ccs	666	43.69	40.00	5E_control
m84073_231201_024147_s2/180617653/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/185730557/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/185730792/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/168823556/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191038549/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/196543847/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/196545171/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/196545170/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180619563/ccs	481	48.02	28.13	5E_control
m84073_231201_024147_s2/191039567/ccs	482	48.34	35.12	5E_control
m84073_231201_024147_s2/191103129/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/191104501/ccs	665	43.76	33.79	5E_control
m84073_231201_024147_s2/196544893/ccs	481	48.02	39.94	5E_control
m84073_231201_024147_s2/180618482/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/180619093/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/191103352/ccs	481	48.44	29.41	5E_control
m84073_231201_024147_s2/180619132/ccs	482	48.34	35.05	5E_control
m84073_231201_024147_s2/180619775/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/180684443/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/180683723/ccs	482	48.55	39.83	5E_control
m84073_231201_024147_s2/180684232/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/180684240/ccs	664	43.67	29.98	5E_control
m84073_231201_024147_s2/168888168/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/185796506/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/196609589/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/196609813/ccs	666	43.84	40.00	5E_control
m84073_231201_024147_s2/196608502/ccs	664	43.98	36.01	5E_control
m84073_231201_024147_s2/168888883/ccs	664	43.52	27.37	5E_control
m84073_231201_024147_s2/191105999/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/191105885/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180749179/ccs	482	48.34	39.98	5E_control
m84073_231201_024147_s2/185860907/ccs	666	43.69	30.54	5E_control
m84073_231201_024147_s2/185860261/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/191171103/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/185860439/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180685640/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/191169303/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/185861760/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/185861059/ccs	663	44.04	39.99	5E_control
m84073_231201_024147_s2/196610897/ccs	482	48.34	39.98	5E_control
m84073_231201_024147_s2/180750970/ccs	679	45.66	22.95	5E_control
m84073_231201_024147_s2/196610731/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/196610887/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/196673795/ccs	665	43.61	36.02	5E_control
m84073_231201_024147_s2/185863125/ccs	483	48.24	29.43	5E_control
m84073_231201_024147_s2/196674533/ccs	484	48.14	24.99	5E_control
m84073_231201_024147_s2/168952147/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/185862138/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/180816043/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/168889256/ccs	484	48.35	39.48	5E_control
m84073_231201_024147_s2/185862764/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/180815831/ccs	788	49.37	32.17	5E_control
m84073_231201_024147_s2/180815352/ccs	663	43.74	40.00	5E_control
m84073_231201_024147_s2/191235510/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/180815445/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/180816781/ccs	830	45.06	31.61	5E_control
m84073_231201_024147_s2/191236789/ccs	680	45.59	39.99	5E_control
m84073_231201_024147_s2/185927524/ccs	484	48.55	40.00	5E_control
m84073_231201_024147_s2/168954726/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/168954021/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/196676472/ccs	465	46.24	40.00	5E_control
m84073_231201_024147_s2/180881279/ccs	666	43.84	27.95	5E_control
m84073_231201_024147_s2/191301193/ccs	667	43.48	32.94	5E_control
m84073_231201_024147_s2/180816873/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/180816821/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/191302349/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/191301826/ccs	482	48.55	35.84	5E_control
m84073_231201_024147_s2/191302162/ccs	467	45.82	40.00	5E_control
m84073_231201_024147_s2/196740859/ccs	484	48.35	39.81	5E_control
m84073_231201_024147_s2/196740968/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/191302192/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/191365839/ccs	664	43.98	39.86	5E_control
m84073_231201_024147_s2/196740527/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/169018963/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/196805550/ccs	669	43.65	35.97	5E_control
m84073_231201_024147_s2/186058320/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/196741774/ccs	482	48.34	39.47	5E_control
m84073_231201_024147_s2/196805096/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/196742065/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/186057065/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/169018794/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/186057311/ccs	481	48.23	26.33	5E_control
m84073_231201_024147_s2/196741850/ccs	664	43.83	39.88	5E_control
m84073_231201_024147_s2/186057578/ccs	665	43.76	38.84	5E_control
m84073_231201_024147_s2/196806064/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186122436/ccs	665	43.61	38.24	5E_control
m84073_231201_024147_s2/186058973/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186122470/ccs	663	43.74	39.97	5E_control
m84073_231201_024147_s2/191367387/ccs	482	48.55	25.98	5E_control
m84073_231201_024147_s2/169084398/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/196807493/ccs	664	43.83	35.33	5E_control
m84073_231201_024147_s2/191431290/ccs	482	48.13	24.87	5E_control
m84073_231201_024147_s2/191430740/ccs	665	43.91	40.00	5E_control
m84073_231201_024147_s2/169084953/ccs	481	48.02	34.25	5E_control
m84073_231201_024147_s2/169085672/ccs	665	43.61	39.46	5E_control
m84073_231201_024147_s2/181010567/ccs	664	43.67	39.97	5E_control
m84073_231201_024147_s2/191430936/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/191430761/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/180947058/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181010904/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186124868/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/196807236/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186123836/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/196870952/ccs	482	47.93	25.36	5E_control
m84073_231201_024147_s2/186124015/ccs	664	43.67	40.00	5E_control
m84073_231201_024147_s2/191432037/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/186125035/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/191432121/ccs	399	40.85	36.99	5E_control
m84073_231201_024147_s2/191433006/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/191433605/ccs	482	48.13	39.98	5E_control
m84073_231201_024147_s2/186189526/ccs	681	45.67	40.00	5E_control
m84073_231201_024147_s2/191432536/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/169150151/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/169148813/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/196872623/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/186188850/ccs	662	43.81	33.64	5E_control
m84073_231201_024147_s2/196873130/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181011334/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181013102/ccs	681	45.52	27.07	5E_control
m84073_231201_024147_s2/181012071/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191497495/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/181012865/ccs	665	43.61	39.85	5E_control
m84073_231201_024147_s2/191497870/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181012715/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191497869/ccs	665	43.91	39.99	5E_control
m84073_231201_024147_s2/191498116/ccs	667	43.78	40.00	5E_control
m84073_231201_024147_s2/196936620/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/186254797/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/196938048/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/196936956/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186254945/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/186255675/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186255280/ccs	664	43.98	40.00	5E_control
m84073_231201_024147_s2/181013420/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/186319531/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/169214481/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181077314/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/169151225/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/169215019/ccs	663	44.04	38.41	5E_control
m84073_231201_024147_s2/197003219/ccs	342	42.69	40.00	5E_control
m84073_231201_024147_s2/169215014/ccs	666	43.84	40.00	5E_control
m84073_231201_024147_s2/197002528/ccs	481	48.02	39.44	5E_control
m84073_231201_024147_s2/197002543/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/197003084/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/197002100/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/197002659/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/191564554/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/197003501/ccs	482	48.13	28.05	5E_control
m84073_231201_024147_s2/186320857/ccs	342	42.69	40.00	5E_control
m84073_231201_024147_s2/197003789/ccs	481	48.02	35.12	5E_control
m84073_231201_024147_s2/186320986/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/186321087/ccs	664	43.67	39.99	5E_control
m84073_231201_024147_s2/181078147/ccs	665	43.91	39.60	5E_control
m84073_231201_024147_s2/181078415/ccs	665	43.91	30.63	5E_control
m84073_231201_024147_s2/181078657/ccs	482	48.13	29.27	5E_control
m84073_231201_024147_s2/181141773/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/181142418/ccs	680	45.59	39.99	5E_control
m84073_231201_024147_s2/181078696/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/169215947/ccs	664	43.83	38.85	5E_control
m84073_231201_024147_s2/191628750/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/191628271/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181141943/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191630023/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191627933/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/169216952/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/169215741/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/186386252/ccs	481	48.02	24.29	5E_control
m84073_231201_024147_s2/186384494/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181142693/ccs	666	43.84	39.61	5E_control
m84073_231201_024147_s2/181143823/ccs	482	48.55	39.47	5E_control
m84073_231201_024147_s2/181143988/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/181142721/ccs	481	48.02	32.87	5E_control
m84073_231201_024147_s2/197068607/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/186386881/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/197068669/ccs	399	40.85	39.98	5E_control
m84073_231201_024147_s2/186387130/ccs	483	47.83	37.90	5E_control
m84073_231201_024147_s2/197068518/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/186449997/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186385735/ccs	482	48.13	39.83	5E_control
m84073_231201_024147_s2/181143751/ccs	664	44.13	40.00	5E_control
m84073_231201_024147_s2/186386604/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/169281719/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/169279997/ccs	482	48.13	29.43	5E_control
m84073_231201_024147_s2/186449975/ccs	663	43.89	39.86	5E_control
m84073_231201_024147_s2/191694763/ccs	663	44.04	39.99	5E_control
m84073_231201_024147_s2/197133943/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/181207958/ccs	664	43.67	40.00	5E_control
m84073_231201_024147_s2/197134018/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181210076/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/186452493/ccs	482	48.55	38.38	5E_control
m84073_231201_024147_s2/186451916/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/197199263/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/181275350/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/169346989/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/181274586/ccs	666	43.84	39.97	5E_control
m84073_231201_024147_s2/169345733/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/169346292/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191695381/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/186517771/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/197199968/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/191758450/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/186516441/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/186517890/ccs	680	45.44	39.99	5E_control
m84073_231201_024147_s2/169347490/ccs	663	44.04	39.99	5E_control
m84073_231201_024147_s2/181341058/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191760955/ccs	664	43.98	40.00	5E_control
m84073_231201_024147_s2/197200801/ccs	664	43.67	38.56	5E_control
m84073_231201_024147_s2/191761148/ccs	500	44.40	26.30	5E_control
m84073_231201_024147_s2/181339330/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/197200521/ccs	664	43.83	35.96	5E_control
m84073_231201_024147_s2/197263904/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/169411541/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/197264682/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/197200412/ccs	342	42.40	39.33	5E_control
m84073_231201_024147_s2/197264208/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/186581757/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/186581883/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/191824496/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/191824412/ccs	662	43.81	27.53	5E_control
m84073_231201_024147_s2/197264472/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/191825026/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/191826608/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/191890797/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/191890761/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/181405348/ccs	664	43.83	38.77	5E_control
m84073_231201_024147_s2/191890932/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/191826361/ccs	666	43.69	20.71	5E_control
m84073_231201_024147_s2/191826417/ccs	663	44.04	29.11	5E_control
