#id	length	GC	avg.qual	sample
m84073_231201_031203_s3/201003036/ccs	420	50.24	28.85	5A
m84073_231201_031203_s3/184358671/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/152506653/ccs	78	48.72	40.00	5A
m84073_231201_031203_s3/152507998/ccs	741	57.35	30.66	5A
m84073_231201_031203_s3/184358223/ccs	92	59.78	40.00	5A
m84073_231201_031203_s3/134286937/ccs	630	61.75	40.00	5A
m84073_231201_031203_s3/134286704/ccs	821	50.30	39.98	5A
m84073_231201_031203_s3/134287259/ccs	431	58.00	28.06	5A
m84073_231201_031203_s3/156768028/ccs	611	48.94	40.00	5A
m84073_231201_031203_s3/156831953/ccs	477	53.46	40.00	5A
m84073_231201_031203_s3/156767678/ccs	355	51.55	40.00	5A
m84073_231201_031203_s3/156767639/ccs	635	59.06	40.00	5A
m84073_231201_031203_s3/134288822/ccs	86	50.00	40.00	5A
m84073_231201_031203_s3/134288986/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/156832821/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/156832981/ccs	634	58.83	39.59	5A
m84073_231201_031203_s3/156832964/ccs	39	35.90	40.00	5A
m84073_231201_031203_s3/134288796/ccs	134	52.24	40.00	5A
m84073_231201_031203_s3/140318649/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/134288501/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/156833107/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/201004610/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/156833671/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/184422589/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/184422483/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/201068860/ccs	420	50.24	40.00	5A
m84073_231201_031203_s3/184421899/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/152572952/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/152571186/ccs	724	44.06	40.00	5A
m84073_231201_031203_s3/134352171/ccs	1082	41.13	28.48	5A
m84073_231201_031203_s3/134353597/ccs	861	49.36	26.64	5A
m84073_231201_031203_s3/134354588/ccs	1067	52.48	40.00	5A
m84073_231201_031203_s3/156896796/ccs	544	54.04	40.00	5A
m84073_231201_031203_s3/156897298/ccs	741	57.35	39.63	5A
m84073_231201_031203_s3/156898641/ccs	96	51.04	40.00	5A
m84073_231201_031203_s3/184423833/ccs	593	54.81	25.79	5A
m84073_231201_031203_s3/184487936/ccs	113	48.67	40.00	5A
m84073_231201_031203_s3/201133629/ccs	700	28.57	40.00	5A
m84073_231201_031203_s3/201070509/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/156897900/ccs	103	50.49	40.00	5A
m84073_231201_031203_s3/156896680/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/152573789/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/134419573/ccs	705	55.18	40.00	5A
m84073_231201_031203_s3/152637943/ccs	445	44.04	40.00	5A
m84073_231201_031203_s3/152638635/ccs	634	58.99	39.59	5A
m84073_231201_031203_s3/140383936/ccs	117	44.44	40.00	5A
m84073_231201_031203_s3/140383079/ccs	725	43.59	39.99	5A
m84073_231201_031203_s3/140383359/ccs	355	51.55	40.00	5A
m84073_231201_031203_s3/140383907/ccs	0	0.00	40.00	5A
m84073_231201_031203_s3/152638309/ccs	623	57.30	39.44	5A
m84073_231201_031203_s3/140382868/ccs	442	52.26	25.74	5A
m84073_231201_031203_s3/134483333/ccs	739	57.37	40.00	5A
m84073_231201_031203_s3/184488450/ccs	514	58.17	40.00	5A
m84073_231201_031203_s3/201134528/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/201135488/ccs	539	54.36	40.00	5A
m84073_231201_031203_s3/156898756/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/134483552/ccs	29	62.07	30.93	5A
m84073_231201_031203_s3/134483859/ccs	706	53.97	40.00	5A
m84073_231201_031203_s3/140446973/ccs	587	51.96	40.00	5A
m84073_231201_031203_s3/201133882/ccs	84	38.10	28.90	5A
m84073_231201_031203_s3/156961935/ccs	295	45.42	27.45	5A
m84073_231201_031203_s3/140448402/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/134485306/ccs	662	50.15	38.85	5A
m84073_231201_031203_s3/140446983/ccs	109	54.13	40.00	5A
m84073_231201_031203_s3/152703621/ccs	29	62.07	34.21	5A
m84073_231201_031203_s3/152702778/ccs	318	54.72	40.00	5A
m84073_231201_031203_s3/152703488/ccs	1043	43.05	40.00	5A
m84073_231201_031203_s3/152704486/ccs	705	54.75	40.00	5A
m84073_231201_031203_s3/152703515/ccs	644	58.23	26.35	5A
m84073_231201_031203_s3/140449533/ccs	293	46.08	40.00	5A
m84073_231201_031203_s3/140513341/ccs	821	50.30	38.79	5A
m84073_231201_031203_s3/156963345/ccs	34	50.00	40.00	5A
m84073_231201_031203_s3/140449656/ccs	1071	41.27	29.87	5A
m84073_231201_031203_s3/156964078/ccs	823	51.76	39.58	5A
m84073_231201_031203_s3/156964287/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/152768873/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/201200761/ccs	557	48.65	40.00	5A
m84073_231201_031203_s3/201264849/ccs	593	54.81	40.00	5A
m84073_231201_031203_s3/152704633/ccs	1093	45.93	37.00	5A
m84073_231201_031203_s3/201265559/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/134549850/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/201201333/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/152768570/ccs	739	57.51	40.00	5A
m84073_231201_031203_s3/152767631/ccs	754	33.82	40.00	5A
m84073_231201_031203_s3/201201161/ccs	623	56.98	39.98	5A
m84073_231201_031203_s3/140514633/ccs	355	51.55	40.00	5A
m84073_231201_031203_s3/145429877/ccs	39	35.90	40.00	5A
m84073_231201_031203_s3/134614407/ccs	36	52.78	40.00	5A
m84073_231201_031203_s3/201266676/ccs	528	48.48	40.00	5A
m84073_231201_031203_s3/140514063/ccs	830	48.67	39.68	5A
m84073_231201_031203_s3/140578109/ccs	769	53.32	30.01	5A
m84073_231201_031203_s3/140578174/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/162141824/ccs	186	46.24	40.00	5A
m84073_231201_031203_s3/152769279/ccs	1176	50.43	35.25	5A
m84073_231201_031203_s3/152833140/ccs	455	55.16	40.00	5A
m84073_231201_031203_s3/162205391/ccs	1068	53.18	40.00	5A
m84073_231201_031203_s3/152770476/ccs	759	40.18	40.00	5A
m84073_231201_031203_s3/157029708/ccs	476	53.57	35.09	5A
m84073_231201_031203_s3/162141721/ccs	1043	43.14	39.99	5A
m84073_231201_031203_s3/162205235/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/162206746/ccs	355	51.55	40.00	5A
m84073_231201_031203_s3/162207045/ccs	224	50.89	40.00	5A
m84073_231201_031203_s3/152834073/ccs	754	33.95	22.39	5A
m84073_231201_031203_s3/152835528/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/140578635/ccs	978	53.17	40.00	5A
m84073_231201_031203_s3/134680377/ccs	49	48.98	40.00	5A
m84073_231201_031203_s3/157094324/ccs	415	41.93	40.00	5A
m84073_231201_031203_s3/162270823/ccs	602	54.49	24.62	5A
m84073_231201_031203_s3/162271012/ccs	346	42.20	40.00	5A
m84073_231201_031203_s3/157093863/ccs	169	46.15	40.00	5A
m84073_231201_031203_s3/162270704/ccs	635	58.90	40.00	5A
m84073_231201_031203_s3/157094335/ccs	662	50.15	40.00	5A
m84073_231201_031203_s3/157094653/ccs	355	51.55	40.00	5A
m84073_231201_031203_s3/145495617/ccs	654	58.10	40.00	5A
m84073_231201_031203_s3/140644526/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/157094892/ccs	186	65.59	28.76	5A
m84073_231201_031203_s3/152898930/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/157095407/ccs	492	61.99	40.00	5A
m84073_231201_031203_s3/162338274/ccs	355	51.55	34.19	5A
m84073_231201_031203_s3/162337956/ccs	307	55.05	37.80	5A
m84073_231201_031203_s3/162338754/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/145560527/ccs	113	48.67	39.05	5A
m84073_231201_031203_s3/145561235/ccs	1224	51.14	40.00	5A
m84073_231201_031203_s3/157159579/ccs	1069	41.44	39.26	5A
m84073_231201_031203_s3/157160390/ccs	432	57.87	32.61	5A
m84073_231201_031203_s3/162401336/ccs	361	38.78	40.00	5A
m84073_231201_031203_s3/157161054/ccs	637	58.71	28.84	5A
m84073_231201_031203_s3/152901300/ccs	352	49.72	40.00	5A
m84073_231201_031203_s3/140646045/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/140645241/ccs	654	55.35	29.74	5A
m84073_231201_031203_s3/162401734/ccs	823	50.18	36.09	5A
m84073_231201_031203_s3/162402398/ccs	361	39.34	40.00	5A
m84073_231201_031203_s3/162467948/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/140710628/ccs	742	57.28	34.14	5A
m84073_231201_031203_s3/152966178/ccs	623	57.14	40.00	5A
m84073_231201_031203_s3/162467303/ccs	167	50.90	40.00	5A
m84073_231201_031203_s3/152965713/ccs	978	53.17	40.00	5A
m84073_231201_031203_s3/152966245/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/162467258/ccs	1068	41.39	40.00	5A
m84073_231201_031203_s3/140711285/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/145691318/ccs	431	58.00	36.82	5A
m84073_231201_031203_s3/140775502/ccs	361	38.78	40.00	5A
m84073_231201_031203_s3/145691658/ccs	117	47.01	39.35	5A
m84073_231201_031203_s3/140776140/ccs	821	50.30	39.90	5A
m84073_231201_031203_s3/145755277/ccs	1554	45.11	33.07	5A
m84073_231201_031203_s3/162534740/ccs	623	56.82	40.00	5A
m84073_231201_031203_s3/153030800/ccs	1224	51.23	32.91	5A
m84073_231201_031203_s3/162598752/ccs	54	44.44	40.00	5A
m84073_231201_031203_s3/157291087/ccs	475	56.00	40.00	5A
m84073_231201_031203_s3/157291601/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/157290440/ccs	774	48.19	31.21	5A
m84073_231201_031203_s3/162535243/ccs	1068	53.28	29.03	5A
m84073_231201_031203_s3/145756721/ccs	132	50.00	40.00	5A
m84073_231201_031203_s3/140776566/ccs	544	54.04	40.00	5A
m84073_231201_031203_s3/145757176/ccs	460	28.70	40.00	5A
m84073_231201_031203_s3/162663471/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/134877536/ccs	725	43.59	39.75	5A
m84073_231201_031203_s3/153032238/ccs	476	53.57	40.00	5A
m84073_231201_031203_s3/162600379/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/134879093/ccs	557	48.65	29.84	5A
m84073_231201_031203_s3/153095553/ccs	724	43.92	40.00	5A
m84073_231201_031203_s3/140842103/ccs	78	48.72	40.00	5A
m84073_231201_031203_s3/145821168/ccs	763	43.64	39.99	5A
m84073_231201_031203_s3/162665097/ccs	346	42.20	40.00	5A
m84073_231201_031203_s3/140842024/ccs	591	46.87	34.97	5A
m84073_231201_031203_s3/145821147/ccs	117	43.59	38.10	5A
m84073_231201_031203_s3/153097186/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/145822498/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/153097792/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/145822059/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/157355855/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/153098029/ccs	338	47.93	40.00	5A
m84073_231201_031203_s3/157356103/ccs	593	54.81	38.52	5A
m84073_231201_031203_s3/157292388/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/134942253/ccs	754	33.95	27.14	5A
m84073_231201_031203_s3/134943103/ccs	427	59.48	40.00	5A
m84073_231201_031203_s3/134943806/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/162729903/ccs	76	39.47	40.00	5A
m84073_231201_031203_s3/157357209/ccs	1069	41.25	40.00	5A
m84073_231201_031203_s3/145886323/ccs	1553	53.25	30.61	5A
m84073_231201_031203_s3/157357372/ccs	623	57.30	40.00	5A
m84073_231201_031203_s3/145886920/ccs	663	50.68	23.39	5A
m84073_231201_031203_s3/157421389/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/135008370/ccs	662	50.30	37.67	5A
m84073_231201_031203_s3/157357518/ccs	821	50.30	18.99	5A
m84073_231201_031203_s3/157420967/ccs	475	56.00	35.08	5A
m84073_231201_031203_s3/135007317/ccs	628	58.12	40.00	5A
m84073_231201_031203_s3/157420634/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/135008646/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/140907574/ccs	29	62.07	37.44	5A
m84073_231201_031203_s3/162730843/ccs	708	54.52	40.00	5A
m84073_231201_031203_s3/162731672/ccs	354	41.81	40.00	5A
m84073_231201_031203_s3/135008854/ccs	151	37.09	37.33	5A
m84073_231201_031203_s3/153162503/ccs	590	44.58	40.00	5A
m84073_231201_031203_s3/153161938/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/153163285/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/153163489/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/162797048/ccs	603	54.23	40.00	5A
m84073_231201_031203_s3/162795829/ccs	1068	41.48	31.92	5A
m84073_231201_031203_s3/140971600/ccs	1068	52.34	40.00	5A
m84073_231201_031203_s3/145888906/ccs	1087	61.09	29.27	5A
m84073_231201_031203_s3/145888572/ccs	115	47.83	39.92	5A
m84073_231201_031203_s3/162860933/ccs	1069	53.32	39.99	5A
m84073_231201_031203_s3/162860302/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/140972871/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/135075030/ccs	1070	41.40	39.67	5A
m84073_231201_031203_s3/140973915/ccs	1403	42.62	39.93	5A
m84073_231201_031203_s3/145952260/ccs	593	55.14	35.71	5A
m84073_231201_031203_s3/145952087/ccs	1011	50.25	39.73	5A
m84073_231201_031203_s3/153228853/ccs	821	50.30	39.99	5A
m84073_231201_031203_s3/153228048/ccs	431	58.00	26.76	5A
m84073_231201_031203_s3/162925670/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/153228700/ccs	367	38.96	19.51	5A
m84073_231201_031203_s3/162861980/ccs	636	60.53	35.85	5A
m84073_231201_031203_s3/153292838/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/162926175/ccs	414	53.86	24.25	5A
m84073_231201_031203_s3/162927979/ccs	113	47.79	40.00	5A
m84073_231201_031203_s3/153292217/ccs	861	49.01	40.00	5A
m84073_231201_031203_s3/162928005/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/141037117/ccs	78	48.72	40.00	5A
m84073_231201_031203_s3/141038761/ccs	666	50.15	37.72	5A
m84073_231201_031203_s3/157488175/ccs	307	55.05	39.74	5A
m84073_231201_031203_s3/141038990/ccs	624	56.89	29.71	5A
m84073_231201_031203_s3/146018205/ccs	361	39.34	40.00	5A
m84073_231201_031203_s3/146018195/ccs	861	49.01	40.00	5A
m84073_231201_031203_s3/146017959/ccs	49	48.98	19.07	5A
m84073_231201_031203_s3/162992251/ccs	1067	41.42	23.09	5A
m84073_231201_031203_s3/162991540/ccs	431	58.00	37.02	5A
m84073_231201_031203_s3/135140089/ccs	580	57.24	40.00	5A
m84073_231201_031203_s3/135140623/ccs	1066	53.19	40.00	5A
m84073_231201_031203_s3/162992961/ccs	115	47.83	25.68	5A
m84073_231201_031203_s3/146018967/ccs	1211	50.37	39.86	5A
m84073_231201_031203_s3/162993863/ccs	346	42.20	40.00	5A
m84073_231201_031203_s3/162993960/ccs	590	44.41	40.00	5A
m84073_231201_031203_s3/146019744/ccs	454	32.16	40.00	5A
m84073_231201_031203_s3/153358673/ccs	623	56.98	30.42	5A
m84073_231201_031203_s3/157553239/ccs	66	40.91	40.00	5A
m84073_231201_031203_s3/135206151/ccs	428	59.58	40.00	5A
m84073_231201_031203_s3/135206797/ccs	705	55.18	40.00	5A
m84073_231201_031203_s3/146083417/ccs	821	50.30	39.29	5A
m84073_231201_031203_s3/135205972/ccs	347	43.80	40.00	5A
m84073_231201_031203_s3/135270640/ccs	307	55.70	40.00	5A
m84073_231201_031203_s3/163057972/ccs	442	54.75	27.47	5A
m84073_231201_031203_s3/163059350/ccs	1068	53.37	37.11	5A
m84073_231201_031203_s3/163059493/ccs	1227	51.26	40.00	5A
m84073_231201_031203_s3/163058789/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/146085094/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/157618433/ccs	420	50.24	40.00	5A
m84073_231201_031203_s3/153423327/ccs	566	39.75	40.00	5A
m84073_231201_031203_s3/153359427/ccs	29	62.07	16.41	5A
m84073_231201_031203_s3/135336649/ccs	563	46.54	23.61	5A
m84073_231201_031203_s3/135336187/ccs	346	43.64	37.37	5A
m84073_231201_031203_s3/153423541/ccs	628	57.64	39.54	5A
m84073_231201_031203_s3/141168549/ccs	1068	53.28	28.56	5A
m84073_231201_031203_s3/141168544/ccs	662	50.30	38.86	5A
m84073_231201_031203_s3/141169319/ccs	636	60.53	40.00	5A
m84073_231201_031203_s3/153423693/ccs	593	54.81	35.70	5A
m84073_231201_031203_s3/153424766/ccs	29	62.07	39.40	5A
m84073_231201_031203_s3/153424167/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/153423529/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/153424064/ccs	476	53.57	38.49	5A
m84073_231201_031203_s3/157683697/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/146148631/ccs	393	47.84	40.00	5A
m84073_231201_031203_s3/163123434/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/146149535/ccs	307	55.05	40.00	5A
m84073_231201_031203_s3/146149561/ccs	76	39.47	40.00	5A
m84073_231201_031203_s3/163122532/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/163124218/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/163187940/ccs	1068	53.37	29.87	5A
m84073_231201_031203_s3/135402229/ccs	593	54.81	40.00	5A
m84073_231201_031203_s3/163188047/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/163125128/ccs	817	41.00	40.00	5A
m84073_231201_031203_s3/135403062/ccs	96	51.04	24.56	5A
m84073_231201_031203_s3/146150262/ccs	663	50.53	40.00	5A
m84073_231201_031203_s3/153425725/ccs	0	0.00	40.00	5A
m84073_231201_031203_s3/163189263/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/153489660/ccs	1295	53.20	25.18	5A
m84073_231201_031203_s3/135467813/ccs	117	44.44	40.00	5A
m84073_231201_031203_s3/163255198/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/153489759/ccs	476	56.09	34.49	5A
m84073_231201_031203_s3/163190182/ccs	544	54.04	40.00	5A
m84073_231201_031203_s3/163190663/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/135467820/ccs	701	50.07	19.80	5A
m84073_231201_031203_s3/135531651/ccs	295	45.42	37.77	5A
m84073_231201_031203_s3/146215095/ccs	634	58.99	40.00	5A
m84073_231201_031203_s3/146215530/ccs	821	50.30	39.99	5A
m84073_231201_031203_s3/146216385/ccs	1088	61.12	37.13	5A
m84073_231201_031203_s3/146216058/ccs	7	42.86	33.96	5A
m84073_231201_031203_s3/157750161/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/157749503/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/163320777/ccs	705	55.18	40.00	5A
m84073_231201_031203_s3/163320112/ccs	640	57.50	40.00	5A
m84073_231201_031203_s3/146216828/ccs	952	48.00	25.83	5A
m84073_231201_031203_s3/157814276/ccs	12	58.33	39.28	5A
m84073_231201_031203_s3/163320093/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/146281124/ccs	640	58.28	38.12	5A
m84073_231201_031203_s3/157813926/ccs	455	55.16	32.34	5A
m84073_231201_031203_s3/135533157/ccs	636	60.53	40.00	5A
m84073_231201_031203_s3/141301153/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/135531961/ccs	307	55.70	40.00	5A
m84073_231201_031203_s3/135533434/ccs	81	51.85	40.00	5A
m84073_231201_031203_s3/135533725/ccs	313	48.56	39.97	5A
m84073_231201_031203_s3/141299659/ccs	427	59.48	40.00	5A
m84073_231201_031203_s3/141301449/ccs	544	54.04	40.00	5A
m84073_231201_031203_s3/163386582/ccs	724	43.92	40.00	5A
m84073_231201_031203_s3/157879393/ccs	662	49.70	19.08	5A
m84073_231201_031203_s3/157816118/ccs	1205	52.28	32.20	5A
m84073_231201_031203_s3/153556796/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/141365867/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/146281892/ccs	706	54.53	40.00	5A
m84073_231201_031203_s3/135598166/ccs	1067	53.23	36.86	5A
m84073_231201_031203_s3/135598113/ccs	1069	41.44	38.34	5A
m84073_231201_031203_s3/163451748/ccs	1224	51.14	40.00	5A
m84073_231201_031203_s3/157879790/ccs	1011	50.25	40.00	5A
m84073_231201_031203_s3/157881569/ccs	587	51.96	40.00	5A
m84073_231201_031203_s3/157881041/ccs	861	49.01	40.00	5A
m84073_231201_031203_s3/157945335/ccs	592	54.73	39.51	5A
m84073_231201_031203_s3/146347349/ccs	339	53.69	37.49	5A
m84073_231201_031203_s3/163517765/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/163518050/ccs	361	39.06	40.00	5A
m84073_231201_031203_s3/163517085/ccs	346	42.20	40.00	5A
m84073_231201_031203_s3/135599343/ccs	1069	41.44	39.99	5A
m84073_231201_031203_s3/135599366/ccs	622	56.75	35.78	5A
m84073_231201_031203_s3/135599388/ccs	360	39.44	39.31	5A
m84073_231201_031203_s3/141366498/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/141366556/ccs	600	60.67	40.00	5A
m84073_231201_031203_s3/153621963/ccs	955	39.06	40.00	5A
m84073_231201_031203_s3/157946588/ccs	741	57.35	30.28	5A
m84073_231201_031203_s3/141366586/ccs	352	49.72	38.46	5A
m84073_231201_031203_s3/141366951/ccs	170	43.53	40.00	5A
m84073_231201_031203_s3/153685325/ccs	566	39.75	40.00	5A
m84073_231201_031203_s3/158010647/ccs	662	50.30	28.20	5A
m84073_231201_031203_s3/153685120/ccs	627	57.58	39.86	5A
m84073_231201_031203_s3/158010472/ccs	159	45.28	39.51	5A
m84073_231201_031203_s3/141431159/ccs	431	51.74	40.00	5A
m84073_231201_031203_s3/141431176/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/141431895/ccs	660	47.73	39.99	5A
m84073_231201_031203_s3/141432771/ccs	476	53.36	30.00	5A
m84073_231201_031203_s3/141431740/ccs	346	40.46	34.03	5A
m84073_231201_031203_s3/141432561/ccs	346	40.17	40.00	5A
m84073_231201_031203_s3/158012588/ccs	861	49.36	40.00	5A
m84073_231201_031203_s3/158012384/ccs	739	57.51	40.00	5A
m84073_231201_031203_s3/153686429/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/158011840/ccs	839	49.82	31.48	5A
m84073_231201_031203_s3/135664763/ccs	654	58.10	40.00	5A
m84073_231201_031203_s3/146411344/ccs	739	57.37	40.00	5A
m84073_231201_031203_s3/146411226/ccs	593	54.81	39.98	5A
m84073_231201_031203_s3/146411861/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/163583591/ccs	821	50.30	39.90	5A
m84073_231201_031203_s3/135729630/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/135728984/ccs	390	37.95	40.00	5A
m84073_231201_031203_s3/153752189/ccs	663	49.62	40.00	5A
m84073_231201_031203_s3/153751268/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/158076115/ccs	622	56.91	40.00	5A
m84073_231201_031203_s3/141495717/ccs	1068	53.09	40.00	5A
m84073_231201_031203_s3/141497616/ccs	663	49.62	40.00	5A
m84073_231201_031203_s3/163712627/ccs	593	54.81	39.55	5A
m84073_231201_031203_s3/163712778/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/158077062/ccs	1222	50.98	28.63	5A
m84073_231201_031203_s3/163713333/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/163712841/ccs	724	43.92	40.00	5A
m84073_231201_031203_s3/146477964/ccs	178	57.30	40.00	5A
m84073_231201_031203_s3/146477133/ccs	1067	53.23	36.45	5A
m84073_231201_031203_s3/163778402/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/163777881/ccs	431	58.00	34.23	5A
m84073_231201_031203_s3/153753415/ccs	428	58.18	40.00	5A
m84073_231201_031203_s3/153816956/ccs	663	49.62	40.00	5A
m84073_231201_031203_s3/146541884/ccs	1228	50.98	40.00	5A
m84073_231201_031203_s3/158078696/ccs	635	59.06	37.55	5A
m84073_231201_031203_s3/153816699/ccs	662	50.15	40.00	5A
m84073_231201_031203_s3/141498108/ccs	1224	51.23	39.92	5A
m84073_231201_031203_s3/146543090/ccs	622	56.91	39.98	5A
m84073_231201_031203_s3/146541935/ccs	741	57.22	39.99	5A
m84073_231201_031203_s3/163779788/ccs	640	58.28	30.48	5A
m84073_231201_031203_s3/163779463/ccs	354	41.81	40.00	5A
m84073_231201_031203_s3/163779560/ccs	431	58.00	24.43	5A
m84073_231201_031203_s3/141563449/ccs	415	54.46	40.00	5A
m84073_231201_031203_s3/141563033/ccs	313	48.56	40.00	5A
m84073_231201_031203_s3/163780381/ccs	346	42.20	40.00	5A
m84073_231201_031203_s3/141626550/ccs	476	53.57	40.00	5A
m84073_231201_031203_s3/135795270/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/146607873/ccs	706	54.67	40.00	5A
m84073_231201_031203_s3/135795275/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/158144227/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/158143600/ccs	1368	45.03	40.00	5A
m84073_231201_031203_s3/163844018/ccs	861	49.36	40.00	5A
m84073_231201_031203_s3/163844502/ccs	624	56.89	24.74	5A
m84073_231201_031203_s3/153817598/ccs	545	53.39	40.00	5A
m84073_231201_031203_s3/163909725/ccs	861	49.01	39.60	5A
m84073_231201_031203_s3/146609487/ccs	634	58.83	40.00	5A
m84073_231201_031203_s3/146610110/ccs	663	49.62	35.52	5A
m84073_231201_031203_s3/135860031/ccs	307	55.05	40.00	5A
m84073_231201_031203_s3/135860574/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/135860291/ccs	400	46.25	40.00	5A
m84073_231201_031203_s3/158207969/ccs	412	49.76	39.78	5A
m84073_231201_031203_s3/135860298/ccs	361	39.34	40.00	5A
m84073_231201_031203_s3/158207791/ccs	346	40.75	40.00	5A
m84073_231201_031203_s3/153883099/ccs	821	50.30	32.84	5A
m84073_231201_031203_s3/153882251/ccs	391	32.99	40.00	5A
m84073_231201_031203_s3/153882201/ccs	813	43.30	38.55	5A
m84073_231201_031203_s3/153882930/ccs	109	49.54	39.91	5A
m84073_231201_031203_s3/153883744/ccs	1228	51.06	32.94	5A
m84073_231201_031203_s3/141626888/ccs	654	58.10	40.00	5A
m84073_231201_031203_s3/141627001/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/163910125/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/146674021/ccs	623	56.98	39.98	5A
m84073_231201_031203_s3/163910850/ccs	46	34.78	17.69	5A
m84073_231201_031203_s3/146673426/ccs	114	49.12	40.00	5A
m84073_231201_031203_s3/163911054/ccs	707	53.04	40.00	5A
