#id	length	GC	avg.qual	sample
m84073_231201_031203_s3/204868743/ccs	349	42.41	23.71	5B
m84073_231201_031203_s3/204805907/ccs	950	38.84	39.91	5B
m84073_231201_031203_s3/204868759/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232330792/ccs	951	38.70	20.25	5B
m84073_231201_031203_s3/227151676/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/232330689/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/215815274/ccs	948	38.92	32.00	5B
m84073_231201_031203_s3/215815760/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/215815470/ccs	1029	40.33	40.00	5B
m84073_231201_031203_s3/210572476/ccs	949	38.78	38.31	5B
m84073_231201_031203_s3/210573068/ccs	949	38.78	39.45	5B
m84073_231201_031203_s3/210637007/ccs	145	43.45	40.00	5B
m84073_231201_031203_s3/210636793/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/210636979/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/204870043/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/227153707/ccs	949	38.78	39.18	5B
m84073_231201_031203_s3/204934255/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/215879359/ccs	950	38.84	38.97	5B
m84073_231201_031203_s3/232395378/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/232394074/ccs	951	38.70	28.17	5B
m84073_231201_031203_s3/215879820/ccs	949	38.88	31.43	5B
m84073_231201_031203_s3/215881004/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/222432849/ccs	953	38.61	27.99	5B
m84073_231201_031203_s3/227217839/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227218936/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/227219237/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/232396258/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210637942/ccs	954	38.57	32.03	5B
m84073_231201_031203_s3/204936418/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227219206/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/204935639/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/232459858/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227283524/ccs	949	38.88	39.70	5B
m84073_231201_031203_s3/227283184/ccs	350	42.57	23.66	5B
m84073_231201_031203_s3/215944229/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/215945336/ccs	949	38.88	28.25	5B
m84073_231201_031203_s3/227282885/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/227282583/ccs	949	38.88	27.19	5B
m84073_231201_031203_s3/227284204/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/204937060/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/205000152/ccs	949	38.88	28.98	5B
m84073_231201_031203_s3/205000247/ccs	949	38.67	40.00	5B
m84073_231201_031203_s3/205000294/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210767009/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/204936885/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210767865/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/210767262/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216009979/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232461457/ccs	84	38.10	40.00	5B
m84073_231201_031203_s3/227350250/ccs	948	38.92	40.00	5B
m84073_231201_031203_s3/216010544/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/222499919/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/227350130/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227350205/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/205002626/ccs	1227	51.02	25.13	5B
m84073_231201_031203_s3/205001619/ccs	349	42.41	30.34	5B
m84073_231201_031203_s3/205001220/ccs	949	38.78	32.02	5B
m84073_231201_031203_s3/222500577/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/232525862/ccs	950	38.74	39.99	5B
m84073_231201_031203_s3/216011035/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227415557/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/205066363/ccs	1229	51.10	39.99	5B
m84073_231201_031203_s3/210769742/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216012620/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210768881/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/232590716/ccs	950	38.74	22.75	5B
m84073_231201_031203_s3/222629102/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232527643/ccs	1031	40.16	33.78	5B
m84073_231201_031203_s3/232591588/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/232590576/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/222630045/ccs	949	38.88	37.90	5B
m84073_231201_031203_s3/222630573/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/210833590/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/222631653/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/222630663/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216075868/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/232592401/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216077118/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/216077348/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210835122/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/232592776/ccs	84	38.10	39.89	5B
m84073_231201_031203_s3/216076961/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/205130927/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/232656955/ccs	948	38.92	40.00	5B
m84073_231201_031203_s3/222695077/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/222695600/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/222694942/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216141567/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/222696581/ccs	1218	51.07	40.00	5B
m84073_231201_031203_s3/222759955/ccs	950	38.84	32.68	5B
m84073_231201_031203_s3/222760247/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/222760245/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/222695645/ccs	349	42.41	39.29	5B
m84073_231201_031203_s3/216141248/ccs	947	38.86	22.67	5B
m84073_231201_031203_s3/210898577/ccs	950	38.95	36.88	5B
m84073_231201_031203_s3/205133318/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/205133337/ccs	948	38.82	39.90	5B
m84073_231201_031203_s3/205133366/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/232721761/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216143043/ccs	947	38.86	24.79	5B
m84073_231201_031203_s3/232721796/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/222761621/ccs	950	38.74	39.64	5B
m84073_231201_031203_s3/222762647/ccs	949	38.88	36.69	5B
m84073_231201_031203_s3/216208143/ccs	950	38.84	39.38	5B
m84073_231201_031203_s3/222827341/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/216143680/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/216206441/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/232722597/ccs	84	38.10	39.89	5B
m84073_231201_031203_s3/232722015/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/210900214/ccs	949	38.78	36.88	5B
m84073_231201_031203_s3/210900485/ccs	949	38.88	39.98	5B
m84073_231201_031203_s3/222828053/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/232722705/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/232723868/ccs	950	38.84	36.88	5B
m84073_231201_031203_s3/210900249/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232722632/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210964351/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/210900865/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/210964336/ccs	948	38.71	39.56	5B
m84073_231201_031203_s3/205197931/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/216272271/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/227610632/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216273292/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/205198821/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/216274059/ccs	951	38.91	40.00	5B
m84073_231201_031203_s3/205263655/ccs	949	38.88	36.83	5B
m84073_231201_031203_s3/205262801/ccs	1228	51.06	31.44	5B
m84073_231201_031203_s3/216273975/ccs	949	38.88	39.91	5B
m84073_231201_031203_s3/216274395/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216337880/ccs	617	47.33	40.00	5B
m84073_231201_031203_s3/227610921/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/227612466/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/222891093/ccs	949	38.88	39.72	5B
m84073_231201_031203_s3/222891655/ccs	949	38.78	36.15	5B
m84073_231201_031203_s3/232724336/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/232724237/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232724390/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216339034/ccs	950	38.74	22.50	5B
m84073_231201_031203_s3/216340256/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/222893550/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/216340003/ccs	948	38.92	39.63	5B
m84073_231201_031203_s3/222957075/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232853688/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/211030226/ccs	945	38.62	34.72	5B
m84073_231201_031203_s3/211029658/ccs	949	38.88	35.05	5B
m84073_231201_031203_s3/211030004/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211030574/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216403399/ccs	949	38.88	39.90	5B
m84073_231201_031203_s3/216404043/ccs	951	38.91	38.73	5B
m84073_231201_031203_s3/227677665/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/223023616/ccs	1228	51.06	39.93	5B
m84073_231201_031203_s3/216405427/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/216405350/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216469876/ccs	949	38.78	29.98	5B
m84073_231201_031203_s3/222958741/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/222957822/ccs	349	42.12	34.11	5B
m84073_231201_031203_s3/222959305/ccs	1217	51.03	40.00	5B
m84073_231201_031203_s3/211094587/ccs	950	38.74	32.02	5B
m84073_231201_031203_s3/211094765/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216468604/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/232854930/ccs	330	44.55	24.95	5B
m84073_231201_031203_s3/227741971/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/205328554/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/232918176/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/205328522/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/205328920/ccs	593	54.81	40.00	5B
m84073_231201_031203_s3/205329153/ccs	951	38.70	32.02	5B
m84073_231201_031203_s3/232855262/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/205329132/ccs	949	38.78	26.70	5B
m84073_231201_031203_s3/223088352/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/223089531/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/223089905/ccs	949	38.88	31.97	5B
m84073_231201_031203_s3/223153883/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/223089513/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/223090475/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/216470901/ccs	949	38.78	39.82	5B
m84073_231201_031203_s3/216534254/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/211097493/ccs	949	38.78	35.94	5B
m84073_231201_031203_s3/216534140/ccs	949	38.78	29.69	5B
m84073_231201_031203_s3/205394590/ccs	949	38.78	39.72	5B
m84073_231201_031203_s3/216534139/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205393837/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205394655/ccs	1228	51.06	36.22	5B
m84073_231201_031203_s3/205395139/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/227742977/ccs	948	38.92	25.10	5B
m84073_231201_031203_s3/227806721/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/227807448/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/227743140/ccs	741	57.35	40.00	5B
m84073_231201_031203_s3/223154754/ccs	948	38.82	21.61	5B
m84073_231201_031203_s3/223154867/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227806235/ccs	948	38.82	40.00	5B
m84073_231201_031203_s3/223220519/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/227806979/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/223218816/ccs	950	38.84	32.02	5B
m84073_231201_031203_s3/211161346/ccs	661	47.05	39.96	5B
m84073_231201_031203_s3/205458545/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/205458880/ccs	949	38.78	39.17	5B
m84073_231201_031203_s3/227807857/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216536118/ccs	949	38.78	29.49	5B
m84073_231201_031203_s3/205459470/ccs	948	38.92	26.74	5B
m84073_231201_031203_s3/205459705/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/216534714/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205459172/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205459646/ccs	952	38.87	40.00	5B
m84073_231201_031203_s3/232985063/ccs	949	38.78	23.29	5B
m84073_231201_031203_s3/216535191/ccs	948	38.61	40.00	5B
m84073_231201_031203_s3/223284254/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/227874410/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/227873337/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/227873506/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/223349873/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233049660/ccs	949	38.78	36.44	5B
m84073_231201_031203_s3/233049611/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/232985719/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/233049730/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/233050223/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216601552/ccs	949	38.78	39.98	5B
m84073_231201_031203_s3/232985773/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/205459867/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/205460826/ccs	589	51.44	39.56	5B
m84073_231201_031203_s3/216602029/ccs	950	38.84	29.02	5B
m84073_231201_031203_s3/211228458/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211228457/ccs	949	38.88	39.90	5B
m84073_231201_031203_s3/233050837/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/223351875/ccs	950	38.74	21.86	5B
m84073_231201_031203_s3/223352080/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216667054/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/205524612/ccs	949	38.78	39.97	5B
m84073_231201_031203_s3/205525536/ccs	948	38.82	25.46	5B
m84073_231201_031203_s3/205524660/ccs	948	38.92	33.41	5B
m84073_231201_031203_s3/205526662/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/211293557/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211293896/ccs	948	38.92	40.00	5B
m84073_231201_031203_s3/205590747/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/228003432/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/211358837/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211358559/ccs	951	38.80	20.65	5B
m84073_231201_031203_s3/233115332/ccs	950	38.84	21.46	5B
m84073_231201_031203_s3/211358513/ccs	587	52.30	40.00	5B
m84073_231201_031203_s3/228005157/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/216732488/ccs	950	38.74	39.01	5B
m84073_231201_031203_s3/233115816/ccs	1228	51.06	39.34	5B
m84073_231201_031203_s3/233115818/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233115821/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233117215/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/233115970/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233182078/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/205591583/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233182138/ccs	977	53.33	35.51	5B
m84073_231201_031203_s3/205592280/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/228069402/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/205655684/ccs	1009	40.73	39.99	5B
m84073_231201_031203_s3/205592304/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/223418095/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205592044/ccs	949	38.78	33.90	5B
m84073_231201_031203_s3/223481790/ccs	949	38.78	39.87	5B
m84073_231201_031203_s3/223481266/ccs	948	38.92	39.49	5B
m84073_231201_031203_s3/223482133/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/223417712/ccs	951	38.80	29.97	5B
m84073_231201_031203_s3/228069887/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/223417670/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/223483083/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233182994/ccs	84	38.10	40.00	5B
m84073_231201_031203_s3/223546595/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233247228/ccs	350	42.57	40.00	5B
m84073_231201_031203_s3/223546950/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/228134711/ccs	951	38.80	35.09	5B
m84073_231201_031203_s3/233247997/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/216798433/ccs	330	44.55	27.71	5B
m84073_231201_031203_s3/211488106/ccs	951	39.01	40.00	5B
m84073_231201_031203_s3/216861879/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/228135275/ccs	950	38.84	24.91	5B
m84073_231201_031203_s3/223612768/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/223547863/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/223549354/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/223613433/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/223549173/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/216864234/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/216862576/ccs	330	44.55	38.96	5B
m84073_231201_031203_s3/216862969/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/223549111/ccs	950	38.84	39.98	5B
m84073_231201_031203_s3/216862805/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/205721989/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/211489935/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205721164/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/211490180/ccs	977	53.33	39.91	5B
m84073_231201_031203_s3/223614264/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/223614671/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/216928829/ccs	145	43.45	40.00	5B
m84073_231201_031203_s3/216927315/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211554939/ccs	1218	51.07	40.00	5B
m84073_231201_031203_s3/216929184/ccs	950	38.84	39.99	5B
m84073_231201_031203_s3/228200922/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/233377903/ccs	349	42.41	23.15	5B
m84073_231201_031203_s3/205789022/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/205851837/ccs	1029	40.33	40.00	5B
m84073_231201_031203_s3/205788922/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184553950/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/205787397/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/205787954/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/205788889/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184553993/ccs	948	38.82	39.91	5B
m84073_231201_031203_s3/184552621/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184554377/ccs	954	39.10	36.80	5B
m84073_231201_031203_s3/211555775/ccs	949	38.88	31.72	5B
m84073_231201_031203_s3/211555550/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184555048/ccs	145	43.45	40.00	5B
m84073_231201_031203_s3/228266203/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/228265937/ccs	949	38.78	27.26	5B
m84073_231201_031203_s3/228266736/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/228266139/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/228266880/ccs	951	38.80	39.91	5B
m84073_231201_031203_s3/205852906/ccs	950	38.84	39.18	5B
m84073_231201_031203_s3/205853615/ccs	950	38.74	39.99	5B
m84073_231201_031203_s3/205853359/ccs	1227	51.02	40.00	5B
m84073_231201_031203_s3/211619928/ccs	1072	49.07	35.74	5B
m84073_231201_031203_s3/216929919/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/211620193/ccs	1228	51.06	40.00	5B
m84073_231201_031203_s3/216930175/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/211620564/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184619188/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/211621172/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211620853/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184620289/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/184620526/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/217058549/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/205854127/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/211685171/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/211685329/ccs	947	38.97	28.47	5B
m84073_231201_031203_s3/211684712/ccs	949	38.88	34.90	5B
m84073_231201_031203_s3/205854558/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/205918262/ccs	951	38.80	39.99	5B
m84073_231201_031203_s3/216994381/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/184620814/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/205918515/ccs	955	38.64	31.12	5B
m84073_231201_031203_s3/211686279/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233444401/ccs	949	38.88	39.17	5B
m84073_231201_031203_s3/233445036/ccs	1218	51.07	40.00	5B
m84073_231201_031203_s3/233444879/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184684798/ccs	949	38.78	39.18	5B
m84073_231201_031203_s3/184683912/ccs	949	38.78	32.02	5B
m84073_231201_031203_s3/228331823/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/184685340/ccs	948	38.82	26.14	5B
m84073_231201_031203_s3/184749545/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184749638/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/184749748/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233509291/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/233509633/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184749944/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233510731/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233510741/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/217060745/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/217059986/ccs	594	51.68	40.00	5B
m84073_231201_031203_s3/217060154/ccs	1270	50.47	36.89	5B
m84073_231201_031203_s3/228333011/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/228332428/ccs	950	38.74	32.75	5B
m84073_231201_031203_s3/228332877/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/211687148/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/184750636/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/211749895/ccs	1218	51.07	40.00	5B
m84073_231201_031203_s3/211750255/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/184815037/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184815958/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/184816205/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/228397460/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/211815930/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/205984076/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233574976/ccs	645	47.75	40.00	5B
m84073_231201_031203_s3/233575282/ccs	950	38.84	39.90	5B
m84073_231201_031203_s3/217125310/ccs	350	42.29	30.68	5B
m84073_231201_031203_s3/217125109/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/217124677/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/217124574/ccs	145	43.45	38.41	5B
m84073_231201_031203_s3/211816199/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184880430/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/211816945/ccs	587	52.30	40.00	5B
m84073_231201_031203_s3/211816665/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/184882693/ccs	330	44.24	26.54	5B
m84073_231201_031203_s3/184882273/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/184946040/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/233639003/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/217189875/ccs	949	38.78	23.65	5B
m84073_231201_031203_s3/217126543/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/228461850/ccs	949	38.88	39.18	5B
m84073_231201_031203_s3/217126191/ccs	1069	41.44	39.99	5B
m84073_231201_031203_s3/233640376/ccs	950	38.84	36.87	5B
m84073_231201_031203_s3/217189660/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/206050901/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/206115139/ccs	950	38.84	39.99	5B
m84073_231201_031203_s3/184947963/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/211882694/ccs	1228	51.06	40.00	5B
m84073_231201_031203_s3/184946454/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/184948109/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/206116366/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/184948210/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/184947487/ccs	950	38.84	36.00	5B
m84073_231201_031203_s3/206115424/ccs	952	39.18	36.46	5B
m84073_231201_031203_s3/184947556/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/211883361/ccs	948	38.82	39.91	5B
m84073_231201_031203_s3/185012184/ccs	951	38.80	24.44	5B
m84073_231201_031203_s3/185011913/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/185011872/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/185012256/ccs	589	51.27	40.00	5B
m84073_231201_031203_s3/233704471/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/233704914/ccs	950	38.95	24.42	5B
m84073_231201_031203_s3/217190214/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/217192076/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/233641672/ccs	949	38.88	25.79	5B
m84073_231201_031203_s3/185012951/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/217191813/ccs	952	38.76	21.67	5B
